Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
95,ball,ball_0_alpha=0,product,intersection,530.0,5000,0.4566,0.5434,0.9132
95,ball,ball_0_alpha=0,product,shared_area,6.784988965717014,5000,0.5098,0.49019999999999997,0.9803999999999999
95,ball,ball_0_alpha=0,product,distance,1566.8238775890181,5000,0.3064,0.6936,0.6128
95,ball,ball_0_alpha=0,square,intersection,547.0,5000,0.5654,0.4346,0.8692
95,ball,ball_0_alpha=0,square,shared_area,7.099740632889403,5000,0.7934,0.2066,0.4132
95,ball,ball_0_alpha=0,square,distance,1622.650466843386,5000,0.0396,0.9604,0.0792
95,ball,ball_0_alpha=0,first_mark,intersection,1077.0,5000,0.48,0.52,0.96
95,ball,ball_0_alpha=0,first_mark,shared_area,13.884729598606418,5000,0.6578,0.34219999999999995,0.6843999999999999
95,ball,ball_0_alpha=0,first_mark,distance,3189.474344432404,5000,0.2598,0.7402,0.5196
95,segment,segment_1_alpha=0,product,intersection,56.0,5000,0.9238,0.07620000000000005,0.1524000000000001
95,segment,segment_1_alpha=0,product,distance,2231.30386932,5000,0.2698,0.7302,0.5396
95,segment,segment_1_alpha=0,product,angle,4953.128667974709,5000,0.8638,0.1362,0.2724
95,segment,segment_1_alpha=0,square,intersection,42.0,5000,0.3048,0.6952,0.6096
95,segment,segment_1_alpha=0,square,distance,2304.11071624,5000,0.0244,0.9756,0.0488
95,segment,segment_1_alpha=0,square,angle,4808.804806741834,5000,0.449,0.5509999999999999,0.898
95,segment,segment_1_alpha=0,first_mark,intersection,98.0,5000,0.9456,0.054400000000000004,0.10880000000000001
95,segment,segment_1_alpha=0,first_mark,distance,4535.414585559999,5000,0.2208,0.7792,0.4416
95,segment,segment_1_alpha=0,first_mark,angle,9761.933474716543,5000,0.8468,0.1532,0.3064
95,segment,segment_2_alpha=0,product,intersection,56.0,5000,0.9196,0.08040000000000003,0.16080000000000005
