Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
20,ball,ball_0_alpha=0,product,intersection,516.0,5000,0.3328,0.6672,0.6656
20,ball,ball_0_alpha=0,product,shared_area,6.588433137042344,5000,0.7998,0.20020000000000004,0.4004000000000001
20,ball,ball_0_alpha=0,product,distance,1879.9888530925725,5000,0.3948,0.6052,0.7896
20,ball,ball_0_alpha=0,square,intersection,412.0,5000,0.6934,0.3066,0.6132
20,ball,ball_0_alpha=0,square,shared_area,4.461138041699158,5000,0.0914,0.9086,0.1828
20,ball,ball_0_alpha=0,square,distance,1454.8150155979895,5000,0.6372,0.3628,0.7256
20,ball,ball_0_alpha=0,first_mark,intersection,928.0,5000,0.4124,0.5876,0.8248
20,ball,ball_0_alpha=0,first_mark,shared_area,11.049571178741502,5000,0.5706,0.4294,0.8588
20,ball,ball_0_alpha=0,first_mark,distance,3334.803868690562,5000,0.4004,0.5996,0.8008
20,segment,segment_1_alpha=0,product,intersection,36.0,5000,0.115,0.885,0.23
20,segment,segment_1_alpha=0,product,distance,2574.01832808,5000,0.3976,0.6024,0.7952
20,segment,segment_1_alpha=0,product,angle,4889.356739145072,5000,0.1466,0.8533999999999999,0.2932
20,segment,segment_1_alpha=0,square,intersection,33.0,5000,0.3744,0.6255999999999999,0.7488
20,segment,segment_1_alpha=0,square,distance,1984.5551977,5000,0.6582,0.3418,0.6836
20,segment,segment_1_alpha=0,square,angle,3909.8624649577923,5000,0.831,0.16900000000000004,0.3380000000000001
20,segment,segment_1_alpha=0,first_mark,intersection,69.0,5000,0.0542,0.9458,0.1084
20,segment,segment_1_alpha=0,first_mark,distance,4558.573525780001,5000,0.4066,0.5933999999999999,0.8132
20,segment,segment_1_alpha=0,first_mark,angle,8799.219204102865,5000,0.156,0.844,0.312
20,segment,segment_2_alpha=0,product,intersection,36.0,5000,0.1256,0.8744000000000001,0.2512
20,segment,segment_2_alpha=0,product,distance,2574.01832808,5000,0.4002,0.5998,0.8004
20,segment,segment_2_alpha=0,product,angle,4889.356739145072,5000,0.1508,0.8492,0.3016
20,segment,segment_2_alpha=0,square,intersection,33.0,5000,0.376,0.624,0.752
20,segment,segment_2_alpha=0,square,distance,1984.5551977,5000,0.653,0.347,0.694
20,segment,segment_2_alpha=0,square,angle,3909.8624649577923,5000,0.8282,0.17179999999999995,0.3435999999999999
20,segment,segment_2_alpha=0,first_mark,intersection,69.0,5000,0.0536,0.9464,0.1072
20,segment,segment_2_alpha=0,first_mark,distance,4558.573525780001,5000,0.4114,0.5886,0.8228
20,segment,segment_2_alpha=0,first_mark,angle,8799.219204102865,5000,0.1562,0.8438,0.3124
20,ball,ball_0_alpha=0.25,product,intersection,436.0,5000,0.74,0.26,0.52
20,ball,ball_0_alpha=0.25,product,shared_area,5.876261931752165,5000,0.9144,0.08560000000000001,0.17120000000000002
20,ball,ball_0_alpha=0.25,product,distance,1569.1894527573584,5000,0.7414,0.25860000000000005,0.5172000000000001
20,ball,ball_0_alpha=0.25,square,intersection,400.0,5000,0.3112,0.6888000000000001,0.6224
20,ball,ball_0_alpha=0.25,square,shared_area,4.662947017586714,5000,0.0596,0.9404,0.1192
20,ball,ball_0_alpha=0.25,square,distance,1467.2439094267613,5000,0.3006,0.6994,0.6012
20,ball,ball_0_alpha=0.25,first_mark,intersection,836.0,5000,0.6958,0.3042,0.6084
20,ball,ball_0_alpha=0.25,first_mark,shared_area,10.539208949338878,5000,0.7504,0.24960000000000004,0.4992000000000001
20,ball,ball_0_alpha=0.25,first_mark,distance,3036.4333621841197,5000,0.7184,0.28159999999999996,0.5631999999999999
20,segment,segment_1_alpha=0.25,product,intersection,26.0,5000,0.5046,0.49539999999999995,0.9907999999999999
20,segment,segment_1_alpha=0.25,product,distance,1409.1333038,5000,0.8444,0.15559999999999996,0.3111999999999999
20,segment,segment_1_alpha=0.25,product,angle,2639.4522109083227,5000,0.4252,0.5748,0.8504
20,segment,segment_1_alpha=0.25,square,intersection,38.0,5000,0.5592,0.44079999999999997,0.8815999999999999
20,segment,segment_1_alpha=0.25,square,distance,1972.8631088299999,5000,0.7102,0.28979999999999995,0.5795999999999999
20,segment,segment_1_alpha=0.25,square,angle,3894.1193446784355,5000,0.9068,0.09319999999999995,0.1863999999999999
20,segment,segment_1_alpha=0.25,first_mark,intersection,64.0,5000,0.6102,0.38980000000000004,0.7796000000000001
20,segment,segment_1_alpha=0.25,first_mark,distance,3381.99641263,5000,0.8316,0.1684,0.3368
20,segment,segment_1_alpha=0.25,first_mark,angle,6533.571555586757,5000,0.5982,0.40180000000000005,0.8036000000000001
20,segment,segment_2_alpha=0.25,product,intersection,36.0,5000,0.7504,0.24960000000000004,0.4992000000000001
20,segment,segment_2_alpha=0.25,product,distance,1746.50502096,5000,0.9608,0.03920000000000001,0.07840000000000003
20,segment,segment_2_alpha=0.25,product,angle,3183.8760597914234,5000,0.3842,0.6158,0.7684
20,segment,segment_2_alpha=0.25,square,intersection,36.0,5000,0.3052,0.6948,0.6104
20,segment,segment_2_alpha=0.25,square,distance,2020.75964947,5000,0.838,0.16200000000000003,0.32400000000000007
20,segment,segment_2_alpha=0.25,square,angle,3986.3067147666134,5000,0.9356,0.06440000000000001,0.12880000000000003
20,segment,segment_2_alpha=0.25,first_mark,intersection,72.0,5000,0.7146,0.2854,0.5708
20,segment,segment_2_alpha=0.25,first_mark,distance,3767.26467043,5000,0.9608,0.03920000000000001,0.07840000000000003
20,segment,segment_2_alpha=0.25,first_mark,angle,7170.182774558037,5000,0.5638,0.43620000000000003,0.8724000000000001
20,ball,ball_0_alpha=0.5,product,intersection,710.0,5000,0.5386,0.46140000000000003,0.9228000000000001
20,ball,ball_0_alpha=0.5,product,shared_area,9.634838395801994,5000,0.7742,0.2258,0.4516
20,ball,ball_0_alpha=0.5,product,distance,2443.6315876043,5000,0.1356,0.8644000000000001,0.2712
20,ball,ball_0_alpha=0.5,square,intersection,380.0,5000,0.7918,0.20820000000000005,0.4164000000000001
