Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
80,ball,ball_0_alpha=0,product,intersection,546.0,5000,0.133,0.867,0.266
80,ball,ball_0_alpha=0,product,shared_area,7.381313930313451,5000,0.4864,0.5136000000000001,0.9728
80,ball,ball_0_alpha=0,product,distance,1888.9916451668098,5000,0.828,0.17200000000000004,0.3440000000000001
80,ball,ball_0_alpha=0,square,intersection,569.0,5000,0.7016,0.2984,0.5968
80,ball,ball_0_alpha=0,square,shared_area,7.222171073224494,5000,0.6374,0.36260000000000003,0.7252000000000001
80,ball,ball_0_alpha=0,square,distance,1722.4769343968537,5000,0.0844,0.9156,0.1688
80,ball,ball_0_alpha=0,first_mark,intersection,1115.0,5000,0.1708,0.8291999999999999,0.3416
80,ball,ball_0_alpha=0,first_mark,shared_area,14.603485003537946,5000,0.5514,0.4486,0.8972
80,ball,ball_0_alpha=0,first_mark,distance,3611.4685795636633,5000,0.7974,0.2026,0.4052
80,segment,segment_1_alpha=0,product,intersection,54.0,5000,0.378,0.622,0.756
80,segment,segment_1_alpha=0,product,distance,2630.2741369200003,5000,0.8346,0.1654,0.3308
80,segment,segment_1_alpha=0,product,angle,4458.708079088103,5000,0.0618,0.9382,0.1236
80,segment,segment_1_alpha=0,square,intersection,54.0,5000,0.5032,0.4968,0.9936
80,segment,segment_1_alpha=0,square,distance,2422.1772839000005,5000,0.1072,0.8928,0.2144
80,segment,segment_1_alpha=0,square,angle,4590.145927601427,5000,0.8406,0.1594,0.3188
80,segment,segment_1_alpha=0,first_mark,intersection,108.0,5000,0.4036,0.5964,0.8072
80,segment,segment_1_alpha=0,first_mark,distance,5052.451420820001,5000,0.8094,0.1906,0.3812
80,segment,segment_1_alpha=0,first_mark,angle,9048.85400668953,5000,0.0626,0.9374,0.1252
80,segment,segment_2_alpha=0,product,intersection,54.0,5000,0.3686,0.6314,0.7372
80,segment,segment_2_alpha=0,product,distance,2630.2741369200003,5000,0.8416,0.15839999999999999,0.31679999999999997
80,segment,segment_2_alpha=0,product,angle,4458.708079088103,5000,0.0516,0.9484,0.1032
80,segment,segment_2_alpha=0,square,intersection,54.0,5000,0.507,0.493,0.986
80,segment,segment_2_alpha=0,square,distance,2422.1772839000005,5000,0.109,0.891,0.218
80,segment,segment_2_alpha=0,square,angle,4590.145927601427,5000,0.842,0.15800000000000003,0.31600000000000006
80,segment,segment_2_alpha=0,first_mark,intersection,108.0,5000,0.3972,0.6028,0.7944
80,segment,segment_2_alpha=0,first_mark,distance,5052.451420820001,5000,0.8118,0.18820000000000003,0.37640000000000007
80,segment,segment_2_alpha=0,first_mark,angle,9048.85400668953,5000,0.0522,0.9478,0.1044
80,ball,ball_0_alpha=0.25,product,intersection,706.0,5000,0.9776,0.022399999999999975,0.04479999999999995
80,ball,ball_0_alpha=0.25,product,shared_area,8.97992104517098,5000,0.9314,0.0686,0.1372
80,ball,ball_0_alpha=0.25,product,distance,1928.7583749403805,5000,0.0958,0.9042,0.1916
80,ball,ball_0_alpha=0.25,square,intersection,491.0,5000,0.0184,0.9816,0.0368
80,ball,ball_0_alpha=0.25,square,shared_area,6.131123902812481,5000,0.016,0.984,0.032
80,ball,ball_0_alpha=0.25,square,distance,1794.720638909341,5000,0.9974,0.0026000000000000467,0.0052000000000000934
80,ball,ball_0_alpha=0.25,first_mark,intersection,1197.0,5000,0.9162,0.08379999999999999,0.16759999999999997
80,ball,ball_0_alpha=0.25,first_mark,shared_area,15.111044947983464,5000,0.739,0.261,0.522
80,ball,ball_0_alpha=0.25,first_mark,distance,3723.4790138497215,5000,0.2246,0.7754,0.4492
80,segment,segment_1_alpha=0.25,product,intersection,40.0,5000,0.7286,0.2714,0.5428
80,segment,segment_1_alpha=0.25,product,distance,1807.9889365400002,5000,0.5046,0.49539999999999995,0.9907999999999999
80,segment,segment_1_alpha=0.25,product,angle,3556.046853411193,5000,0.3382,0.6617999999999999,0.6764
80,segment,segment_1_alpha=0.25,square,intersection,41.0,5000,0.1212,0.8788,0.2424
80,segment,segment_1_alpha=0.25,square,distance,2450.62235035,5000,0.993,0.007000000000000006,0.014000000000000012
80,segment,segment_1_alpha=0.25,square,angle,4770.885982731644,5000,0.148,0.852,0.296
80,segment,segment_1_alpha=0.25,first_mark,intersection,81.0,5000,0.4896,0.5104,0.9792
80,segment,segment_1_alpha=0.25,first_mark,distance,4258.61128689,5000,0.7474,0.25260000000000005,0.5052000000000001
80,segment,segment_1_alpha=0.25,first_mark,angle,8326.932836142836,5000,0.2952,0.7048,0.5904
80,segment,segment_2_alpha=0.25,product,intersection,52.0,5000,0.6092,0.39080000000000004,0.7816000000000001
80,segment,segment_2_alpha=0.25,product,distance,2558.55456536,5000,0.532,0.46799999999999997,0.9359999999999999
80,segment,segment_2_alpha=0.25,product,angle,5112.093576043884,5000,0.478,0.522,0.956
80,segment,segment_2_alpha=0.25,square,intersection,40.0,5000,0.06,0.94,0.12
80,segment,segment_2_alpha=0.25,square,distance,2460.73423918,5000,0.9348,0.06520000000000004,0.13040000000000007
80,segment,segment_2_alpha=0.25,square,angle,4888.720915004964,5000,0.6518,0.34819999999999995,0.6963999999999999
80,segment,segment_2_alpha=0.25,first_mark,intersection,92.0,5000,0.2592,0.7408,0.5184
80,segment,segment_2_alpha=0.25,first_mark,distance,5019.28880454,5000,0.6428,0.35719999999999996,0.7143999999999999
80,segment,segment_2_alpha=0.25,first_mark,angle,10000.81449104885,5000,0.4856,0.5144,0.9712
80,ball,ball_0_alpha=0.5,product,intersection,1164.0,5000,0.9828,0.017199999999999993,0.034399999999999986
80,ball,ball_0_alpha=0.5,product,shared_area,15.648527025299588,5000,0.996,0.0040000000000000036,0.008000000000000007
80,ball,ball_0_alpha=0.5,product,distance,3284.894213081099,5000,0.0514,0.9486,0.1028
80,ball,ball_0_alpha=0.5,square,intersection,401.0,5000,0.0068,0.9932,0.0136
80,ball,ball_0_alpha=0.5,square,shared_area,4.512622950008811,5000,0.0014,0.9986,0.0028
80,ball,ball_0_alpha=0.5,square,distance,1531.2813830886187,5000,0.9886,0.011399999999999966,0.02279999999999993
80,ball,ball_0_alpha=0.5,first_mark,intersection,1565.0,5000,0.938,0.062000000000000055,0.12400000000000011
80,ball,ball_0_alpha=0.5,first_mark,shared_area,20.161149975308398,5000,0.9864,0.013599999999999945,0.02719999999999989
80,ball,ball_0_alpha=0.5,first_mark,distance,4816.175596169718,5000,0.101,0.899,0.202
80,segment,segment_1_alpha=0.5,product,intersection,32.0,5000,0.7052,0.29479999999999995,0.5895999999999999
80,segment,segment_1_alpha=0.5,product,distance,1510.9787876,5000,0.8314,0.16859999999999997,0.33719999999999994
80,segment,segment_1_alpha=0.5,product,angle,3139.812698229929,5000,0.977,0.02300000000000002,0.04600000000000004
80,segment,segment_1_alpha=0.5,square,intersection,45.0,5000,0.5464,0.4536,0.9072
80,segment,segment_1_alpha=0.5,square,distance,2315.8330600799995,5000,0.5212,0.4788,0.9576
80,segment,segment_1_alpha=0.5,square,angle,4676.679402991695,5000,0.9028,0.09719999999999995,0.1943999999999999
80,segment,segment_1_alpha=0.5,first_mark,intersection,77.0,5000,0.7744,0.22560000000000002,0.45120000000000005
80,segment,segment_1_alpha=0.5,first_mark,distance,3826.81184768,5000,0.7738,0.22619999999999996,0.4523999999999999
80,segment,segment_1_alpha=0.5,first_mark,angle,7816.492101221624,5000,0.97,0.030000000000000027,0.06000000000000005
80,segment,segment_2_alpha=0.5,product,intersection,50.0,5000,0.4114,0.5886,0.8228
80,segment,segment_2_alpha=0.5,product,distance,2662.19776088,5000,0.3618,0.6382,0.7236
80,segment,segment_2_alpha=0.5,product,angle,5043.274943861038,5000,0.0494,0.9506,0.0988
80,segment,segment_2_alpha=0.5,square,intersection,54.0,5000,0.9412,0.05879999999999996,0.11759999999999993
80,segment,segment_2_alpha=0.5,square,distance,2430.6209652899997,5000,0.7226,0.2774,0.5548
80,segment,segment_2_alpha=0.5,square,angle,5233.693963723027,5000,1.0,0.0,0.0
80,segment,segment_2_alpha=0.5,first_mark,intersection,104.0,5000,0.8276,0.1724,0.3448
80,segment,segment_2_alpha=0.5,first_mark,distance,5092.81872617,5000,0.3776,0.6224000000000001,0.7552
80,segment,segment_2_alpha=0.5,first_mark,angle,10276.968907584063,5000,0.6874,0.3126,0.6252
80,ball,ball_0_alpha=0.75,product,intersection,1178.0,5000,0.8372,0.16279999999999994,0.3255999999999999
80,ball,ball_0_alpha=0.75,product,shared_area,15.899134207890171,5000,0.9146,0.08540000000000003,0.17080000000000006
80,ball,ball_0_alpha=0.75,product,distance,3668.268249475325,5000,0.8178,0.18220000000000003,0.36440000000000006
80,ball,ball_0_alpha=0.75,square,intersection,418.0,5000,0.0778,0.9222,0.1556
80,ball,ball_0_alpha=0.75,square,shared_area,5.276715466762533,5000,0.0626,0.9374,0.1252
80,ball,ball_0_alpha=0.75,square,distance,1365.1913364307263,5000,0.1374,0.8626,0.2748
80,ball,ball_0_alpha=0.75,first_mark,intersection,1596.0,5000,0.7182,0.28180000000000005,0.5636000000000001
80,ball,ball_0_alpha=0.75,first_mark,shared_area,21.175849674652707,5000,0.8672,0.13280000000000003,0.26560000000000006
80,ball,ball_0_alpha=0.75,first_mark,distance,5033.459585906052,5000,0.7932,0.20679999999999998,0.41359999999999997
80,segment,segment_1_alpha=0.75,product,intersection,10.0,5000,0.3514,0.6486000000000001,0.7028
80,segment,segment_1_alpha=0.75,product,distance,615.34441818,5000,0.126,0.874,0.252
80,segment,segment_1_alpha=0.75,product,angle,1361.011684669713,5000,0.3008,0.6992,0.6016
80,segment,segment_1_alpha=0.75,square,intersection,31.0,5000,0.394,0.606,0.788
80,segment,segment_1_alpha=0.75,square,distance,1836.92647322,5000,0.077,0.923,0.154
80,segment,segment_1_alpha=0.75,square,angle,3930.115197529718,5000,0.1794,0.8206,0.3588
80,segment,segment_1_alpha=0.75,first_mark,intersection,41.0,5000,0.3506,0.6494,0.7012
80,segment,segment_1_alpha=0.75,first_mark,distance,2452.2708914,5000,0.0912,0.9088,0.1824
80,segment,segment_1_alpha=0.75,first_mark,angle,5291.12688219943,5000,0.2252,0.7747999999999999,0.4504
80,segment,segment_2_alpha=0.75,product,intersection,50.0,5000,0.6898,0.31020000000000003,0.6204000000000001
80,segment,segment_2_alpha=0.75,product,distance,2684.29230246,5000,0.5186,0.48140000000000005,0.9628000000000001
80,segment,segment_2_alpha=0.75,product,angle,4732.505741396297,5000,0.0,1.0,0.0
80,segment,segment_2_alpha=0.75,square,intersection,32.0,5000,0.0216,0.9784,0.0432
80,segment,segment_2_alpha=0.75,square,distance,2410.90783347,5000,0.4144,0.5856,0.8288
