Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
48,ball,ball_0_alpha=0,product,intersection,628.0,5000,0.8114,0.1886,0.3772
48,ball,ball_0_alpha=0,product,shared_area,7.3183500566006305,5000,0.487,0.513,0.974
48,ball,ball_0_alpha=0,product,distance,1503.5798609479984,5000,0.1142,0.8858,0.2284
48,ball,ball_0_alpha=0,square,intersection,692.0,5000,0.4398,0.5602,0.8796
48,ball,ball_0_alpha=0,square,shared_area,8.724977290710527,5000,0.5284,0.4716,0.9432
48,ball,ball_0_alpha=0,square,distance,1877.982866082981,5000,0.1238,0.8762,0.2476
48,ball,ball_0_alpha=0,first_mark,intersection,1320.0,5000,0.8144,0.1856,0.3712
48,ball,ball_0_alpha=0,first_mark,shared_area,16.043327347311156,5000,0.5,0.5,1.0
48,ball,ball_0_alpha=0,first_mark,distance,3381.5627270309797,5000,0.0992,0.9008,0.1984
48,segment,segment_1_alpha=0,product,intersection,52.0,5000,0.8558,0.1442,0.2884
48,segment,segment_1_alpha=0,product,distance,2211.4819368199996,5000,0.0866,0.9134,0.1732
48,segment,segment_1_alpha=0,product,angle,4930.048982723482,5000,0.2562,0.7438,0.5124
48,segment,segment_1_alpha=0,square,intersection,43.0,5000,0.089,0.911,0.178
48,segment,segment_1_alpha=0,square,distance,2723.6372022,5000,0.1148,0.8852,0.2296
48,segment,segment_1_alpha=0,square,angle,5916.381821314438,5000,0.1148,0.8852,0.2296
48,segment,segment_1_alpha=0,first_mark,intersection,95.0,5000,0.6852,0.31479999999999997,0.6295999999999999
48,segment,segment_1_alpha=0,first_mark,distance,4935.11913902,5000,0.0776,0.9224,0.1552
48,segment,segment_1_alpha=0,first_mark,angle,10846.43080403792,5000,0.2202,0.7798,0.4404
48,segment,segment_2_alpha=0,product,intersection,52.0,5000,0.8684,0.13160000000000005,0.2632000000000001
48,segment,segment_2_alpha=0,product,distance,2211.4819368199996,5000,0.0902,0.9097999999999999,0.1804
48,segment,segment_2_alpha=0,product,angle,4930.048982723482,5000,0.2458,0.7542,0.4916
48,segment,segment_2_alpha=0,square,intersection,43.0,5000,0.0924,0.9076,0.1848
48,segment,segment_2_alpha=0,square,distance,2723.6372022,5000,0.1156,0.8844,0.2312
48,segment,segment_2_alpha=0,square,angle,5916.381821314438,5000,0.1168,0.8832,0.2336
48,segment,segment_2_alpha=0,first_mark,intersection,95.0,5000,0.698,0.30200000000000005,0.6040000000000001
48,segment,segment_2_alpha=0,first_mark,distance,4935.11913902,5000,0.0772,0.9228,0.1544
