Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
15,ball,ball_0_alpha=0,product,intersection,500.0,5000,0.6064,0.39359999999999995,0.7871999999999999
15,ball,ball_0_alpha=0,product,shared_area,5.95988680925492,5000,0.4982,0.5018,0.9964
15,ball,ball_0_alpha=0,product,distance,1917.4068450969098,5000,0.6444,0.3556,0.7112
15,ball,ball_0_alpha=0,square,intersection,477.0,5000,0.2344,0.7656000000000001,0.4688
15,ball,ball_0_alpha=0,square,shared_area,5.763223344202664,5000,0.2668,0.7332000000000001,0.5336
15,ball,ball_0_alpha=0,square,distance,1881.6720899373793,5000,0.949,0.051000000000000045,0.10200000000000009
15,ball,ball_0_alpha=0,first_mark,intersection,977.0,5000,0.4524,0.5476,0.9048
15,ball,ball_0_alpha=0,first_mark,shared_area,11.723110153457583,5000,0.3452,0.6548,0.6904
15,ball,ball_0_alpha=0,first_mark,distance,3799.0789350342893,5000,0.7538,0.24619999999999997,0.49239999999999995
15,segment,segment_1_alpha=0,product,intersection,36.0,5000,0.3502,0.6497999999999999,0.7004
15,segment,segment_1_alpha=0,product,distance,2606.4251071999997,5000,0.5854,0.41459999999999997,0.8291999999999999
15,segment,segment_1_alpha=0,product,angle,4531.551783365552,5000,0.33,0.6699999999999999,0.66
15,segment,segment_1_alpha=0,square,intersection,42.0,5000,0.8338,0.16620000000000001,0.33240000000000003
15,segment,segment_1_alpha=0,square,distance,2582.9641831599997,5000,0.9662,0.03380000000000005,0.0676000000000001
15,segment,segment_1_alpha=0,square,angle,4551.513954639962,5000,0.7556,0.24439999999999995,0.4887999999999999
15,segment,segment_1_alpha=0,first_mark,intersection,78.0,5000,0.653,0.347,0.694
15,segment,segment_1_alpha=0,first_mark,distance,5189.389290360001,5000,0.7318,0.2682,0.5364
15,segment,segment_1_alpha=0,first_mark,angle,9083.065738005513,5000,0.3526,0.6474,0.7052
15,segment,segment_2_alpha=0,product,intersection,36.0,5000,0.3496,0.6504,0.6992
15,segment,segment_2_alpha=0,product,distance,2606.4251071999997,5000,0.573,0.42700000000000005,0.8540000000000001
15,segment,segment_2_alpha=0,product,angle,4531.551783365552,5000,0.3564,0.6436,0.7128
15,segment,segment_2_alpha=0,square,intersection,42.0,5000,0.8446,0.15539999999999998,0.31079999999999997
15,segment,segment_2_alpha=0,square,distance,2582.9641831599997,5000,0.9642,0.035800000000000054,0.07160000000000011
15,segment,segment_2_alpha=0,square,angle,4551.513954639962,5000,0.7524,0.24760000000000004,0.4952000000000001
15,segment,segment_2_alpha=0,first_mark,intersection,78.0,5000,0.657,0.34299999999999997,0.6859999999999999
15,segment,segment_2_alpha=0,first_mark,distance,5189.389290360001,5000,0.7162,0.28380000000000005,0.5676000000000001
15,segment,segment_2_alpha=0,first_mark,angle,9083.065738005513,5000,0.38,0.62,0.76
15,ball,ball_0_alpha=0.25,product,intersection,592.0,5000,0.358,0.642,0.716
15,ball,ball_0_alpha=0.25,product,shared_area,7.37222504976954,5000,0.3534,0.6466000000000001,0.7068
15,ball,ball_0_alpha=0.25,product,distance,2242.9744523961817,5000,0.3374,0.6626000000000001,0.6748
15,ball,ball_0_alpha=0.25,square,intersection,477.0,5000,0.3306,0.6694,0.6612
15,ball,ball_0_alpha=0.25,square,shared_area,6.020138163765108,5000,0.4202,0.5798,0.8404
15,ball,ball_0_alpha=0.25,square,distance,1843.1177824694198,5000,0.9018,0.09819999999999995,0.1963999999999999
15,ball,ball_0_alpha=0.25,first_mark,intersection,1069.0,5000,0.2458,0.7542,0.4916
15,ball,ball_0_alpha=0.25,first_mark,shared_area,13.392363213534649,5000,0.2742,0.7258,0.5484
15,ball,ball_0_alpha=0.25,first_mark,distance,4086.0922348656018,5000,0.4148,0.5851999999999999,0.8296
15,segment,segment_1_alpha=0.25,product,intersection,20.0,5000,0.0948,0.9052,0.1896
15,segment,segment_1_alpha=0.25,product,distance,1648.28689798,5000,0.2252,0.7747999999999999,0.4504
15,segment,segment_1_alpha=0.25,product,angle,3005.6722660061037,5000,0.1002,0.8998,0.2004
15,segment,segment_1_alpha=0.25,square,intersection,41.0,5000,0.5306,0.46940000000000004,0.9388000000000001
15,segment,segment_1_alpha=0.25,square,distance,2464.16488102,5000,0.454,0.546,0.908
15,segment,segment_1_alpha=0.25,square,angle,4623.696727975796,5000,0.0254,0.9746,0.0508
