Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
58,ball,ball_0_alpha=0,product,intersection,434.0,5000,0.4146,0.5853999999999999,0.8292
58,ball,ball_0_alpha=0,product,shared_area,5.099782827242888,5000,0.179,0.821,0.358
58,ball,ball_0_alpha=0,product,distance,1479.8721005221048,5000,0.1174,0.8826,0.2348
58,ball,ball_0_alpha=0,square,intersection,575.0,5000,0.2384,0.7616,0.4768
58,ball,ball_0_alpha=0,square,shared_area,7.775245928222164,5000,0.8322,0.16779999999999995,0.3355999999999999
58,ball,ball_0_alpha=0,square,distance,2078.057730099686,5000,0.4254,0.5746,0.8508
58,ball,ball_0_alpha=0,first_mark,intersection,1009.0,5000,0.2894,0.7106,0.5788
58,ball,ball_0_alpha=0,first_mark,shared_area,12.875028755465053,5000,0.3166,0.6834,0.6332
58,ball,ball_0_alpha=0,first_mark,distance,3557.929830621791,5000,0.132,0.868,0.264
58,segment,segment_1_alpha=0,product,intersection,28.0,5000,0.1258,0.8742,0.2516
58,segment,segment_1_alpha=0,product,distance,2064.2350999200003,5000,0.1036,0.8964,0.2072
58,segment,segment_1_alpha=0,product,angle,4094.1686428928065,5000,0.3994,0.6006,0.7988
58,segment,segment_1_alpha=0,square,intersection,54.0,5000,0.8928,0.10719999999999996,0.21439999999999992
58,segment,segment_1_alpha=0,square,distance,2863.2286138199997,5000,0.3626,0.6374,0.7252
58,segment,segment_1_alpha=0,square,angle,5435.329702927484,5000,0.1852,0.8148,0.3704
58,segment,segment_1_alpha=0,first_mark,intersection,82.0,5000,0.4058,0.5942000000000001,0.8116
58,segment,segment_1_alpha=0,first_mark,distance,4927.4637137400005,5000,0.1126,0.8874,0.2252
58,segment,segment_1_alpha=0,first_mark,angle,9529.498345820291,5000,0.3586,0.6414,0.7172
58,segment,segment_2_alpha=0,product,intersection,28.0,5000,0.1368,0.8632,0.2736
58,segment,segment_2_alpha=0,product,distance,2064.2350999200003,5000,0.0942,0.9057999999999999,0.1884
58,segment,segment_2_alpha=0,product,angle,4094.1686428928065,5000,0.4016,0.5984,0.8032
58,segment,segment_2_alpha=0,square,intersection,54.0,5000,0.8922,0.1078,0.2156
58,segment,segment_2_alpha=0,square,distance,2863.2286138199997,5000,0.362,0.638,0.724
58,segment,segment_2_alpha=0,square,angle,5435.329702927484,5000,0.1864,0.8136,0.3728
58,segment,segment_2_alpha=0,first_mark,intersection,82.0,5000,0.3866,0.6134,0.7732
58,segment,segment_2_alpha=0,first_mark,distance,4927.4637137400005,5000,0.1058,0.8942,0.2116
58,segment,segment_2_alpha=0,first_mark,angle,9529.498345820291,5000,0.359,0.641,0.718
58,ball,ball_0_alpha=0.25,product,intersection,734.0,5000,0.5944,0.40559999999999996,0.8111999999999999
58,ball,ball_0_alpha=0.25,product,shared_area,9.838381424505991,5000,0.852,0.14800000000000002,0.29600000000000004
58,ball,ball_0_alpha=0.25,product,distance,2536.1653207145027,5000,0.2164,0.7836,0.4328
58,ball,ball_0_alpha=0.25,square,intersection,570.0,5000,0.2084,0.7916,0.4168
58,ball,ball_0_alpha=0.25,square,shared_area,7.122733906443606,5000,0.2378,0.7622,0.4756
58,ball,ball_0_alpha=0.25,square,distance,2103.2719706166035,5000,0.6824,0.3176,0.6352
58,ball,ball_0_alpha=0.25,first_mark,intersection,1304.0,5000,0.4504,0.5496,0.9008
58,ball,ball_0_alpha=0.25,first_mark,shared_area,16.961115330949596,5000,0.826,0.17400000000000004,0.3480000000000001
58,ball,ball_0_alpha=0.25,first_mark,distance,4639.437291331106,5000,0.2056,0.7944,0.4112
58,segment,segment_1_alpha=0.25,product,intersection,46.0,5000,0.7118,0.2882,0.5764
58,segment,segment_1_alpha=0.25,product,distance,2401.2599013999998,5000,0.5726,0.4274,0.8548
58,segment,segment_1_alpha=0.25,product,angle,4261.278905409677,5000,0.1274,0.8726,0.2548
58,segment,segment_1_alpha=0.25,square,intersection,45.0,5000,0.187,0.813,0.374
58,segment,segment_1_alpha=0.25,square,distance,2885.1438959600005,5000,0.2482,0.7518,0.4964
58,segment,segment_1_alpha=0.25,square,angle,5394.56480632129,5000,0.1162,0.8838,0.2324
58,segment,segment_1_alpha=0.25,first_mark,intersection,91.0,5000,0.5632,0.43679999999999997,0.8735999999999999
58,segment,segment_1_alpha=0.25,first_mark,distance,5286.40379736,5000,0.529,0.471,0.942
58,segment,segment_1_alpha=0.25,first_mark,angle,9655.843711730966,5000,0.108,0.892,0.216
58,segment,segment_2_alpha=0.25,product,intersection,56.0,5000,0.8472,0.15280000000000005,0.3056000000000001
58,segment,segment_2_alpha=0.25,product,distance,2665.4065551599997,5000,0.4168,0.5831999999999999,0.8336
58,segment,segment_2_alpha=0.25,product,angle,4767.72620072949,5000,0.0928,0.9072,0.1856
58,segment,segment_2_alpha=0.25,square,intersection,45.0,5000,0.165,0.835,0.33
58,segment,segment_2_alpha=0.25,square,distance,2909.91918189,5000,0.3872,0.6128,0.7744
58,segment,segment_2_alpha=0.25,square,angle,5467.229078875821,5000,0.6532,0.3468,0.6936
58,segment,segment_2_alpha=0.25,first_mark,intersection,101.0,5000,0.756,0.244,0.488
58,segment,segment_2_alpha=0.25,first_mark,distance,5575.3257370500005,5000,0.3996,0.6004,0.7992
58,segment,segment_2_alpha=0.25,first_mark,angle,10234.955279605312,5000,0.0924,0.9076,0.1848
58,ball,ball_0_alpha=0.5,product,intersection,808.0,5000,0.6364,0.36360000000000003,0.7272000000000001
58,ball,ball_0_alpha=0.5,product,shared_area,10.991968449565636,5000,0.8946,0.10540000000000005,0.2108000000000001
58,ball,ball_0_alpha=0.5,product,distance,2859.114494349371,5000,0.4226,0.5774,0.8452
58,ball,ball_0_alpha=0.5,square,intersection,576.0,5000,0.6744,0.3256,0.6512
58,ball,ball_0_alpha=0.5,square,shared_area,7.018559461573066,5000,0.2012,0.7988,0.4024
58,ball,ball_0_alpha=0.5,square,distance,2065.145618010447,5000,0.6488,0.35119999999999996,0.7023999999999999
58,ball,ball_0_alpha=0.5,first_mark,intersection,1384.0,5000,0.7436,0.25639999999999996,0.5127999999999999
58,ball,ball_0_alpha=0.5,first_mark,shared_area,18.010527911138702,5000,0.8888,0.11119999999999997,0.22239999999999993
58,ball,ball_0_alpha=0.5,first_mark,distance,4924.260112359818,5000,0.4424,0.5576,0.8848
58,segment,segment_1_alpha=0.5,product,intersection,36.0,5000,0.578,0.42200000000000004,0.8440000000000001
58,segment,segment_1_alpha=0.5,product,distance,2039.73081148,5000,0.244,0.756,0.488
58,segment,segment_1_alpha=0.5,product,angle,4253.406797390868,5000,0.8778,0.12219999999999998,0.24439999999999995
58,segment,segment_1_alpha=0.5,square,intersection,36.0,5000,0.0174,0.9826,0.0348
58,segment,segment_1_alpha=0.5,square,distance,2837.52287866,5000,0.288,0.712,0.576
58,segment,segment_1_alpha=0.5,square,angle,5519.093425874237,5000,0.568,0.43200000000000005,0.8640000000000001
58,segment,segment_1_alpha=0.5,first_mark,intersection,72.0,5000,0.1122,0.8878,0.2244
58,segment,segment_1_alpha=0.5,first_mark,distance,4877.25369014,5000,0.233,0.767,0.466
58,segment,segment_1_alpha=0.5,first_mark,angle,9772.500223265104,5000,0.842,0.15800000000000003,0.31600000000000006
58,segment,segment_2_alpha=0.5,product,intersection,28.0,5000,0.0106,0.9894,0.0212
58,segment,segment_2_alpha=0.5,product,distance,2616.85574638,5000,0.0838,0.9162,0.1676
58,segment,segment_2_alpha=0.5,product,angle,5169.987052922342,5000,0.2028,0.7972,0.4056
58,segment,segment_2_alpha=0.5,square,intersection,45.0,5000,0.3166,0.6834,0.6332
58,segment,segment_2_alpha=0.5,square,distance,2903.28705748,5000,0.4132,0.5868,0.8264
58,segment,segment_2_alpha=0.5,square,angle,6130.403244455443,5000,1.0,0.0,0.0
58,segment,segment_2_alpha=0.5,first_mark,intersection,73.0,5000,0.0028,0.9972,0.0056
58,segment,segment_2_alpha=0.5,first_mark,distance,5520.14280386,5000,0.0716,0.9284,0.1432
58,segment,segment_2_alpha=0.5,first_mark,angle,11300.390297377784,5000,0.9518,0.04820000000000002,0.09640000000000004
58,ball,ball_0_alpha=0.75,product,intersection,1078.0,5000,0.7546,0.24539999999999995,0.4907999999999999
58,ball,ball_0_alpha=0.75,product,shared_area,14.838309170367133,5000,0.9492,0.050799999999999956,0.10159999999999991
58,ball,ball_0_alpha=0.75,product,distance,3832.442228935195,5000,0.4588,0.5412,0.9176
58,ball,ball_0_alpha=0.75,square,intersection,510.0,5000,0.5454,0.4546,0.9092
58,ball,ball_0_alpha=0.75,square,shared_area,6.156414726173006,5000,0.106,0.894,0.212
58,ball,ball_0_alpha=0.75,square,distance,1860.2021644329527,5000,0.4886,0.5114000000000001,0.9772
58,ball,ball_0_alpha=0.75,first_mark,intersection,1588.0,5000,0.8572,0.14280000000000004,0.2856000000000001
58,ball,ball_0_alpha=0.75,first_mark,shared_area,20.994723896540137,5000,0.9556,0.044399999999999995,0.08879999999999999
58,ball,ball_0_alpha=0.75,first_mark,distance,5692.644393368148,5000,0.438,0.562,0.876
58,segment,segment_1_alpha=0.75,product,intersection,22.0,5000,0.4634,0.5366,0.9268
58,segment,segment_1_alpha=0.75,product,distance,1277.82628466,5000,0.3826,0.6174,0.7652
58,segment,segment_1_alpha=0.75,product,angle,2427.4089219035995,5000,0.8944,0.10560000000000003,0.21120000000000005
58,segment,segment_1_alpha=0.75,square,intersection,51.0,5000,0.8682,0.13180000000000003,0.26360000000000006
58,segment,segment_1_alpha=0.75,square,distance,2589.52067093,5000,0.4526,0.5474,0.9052
58,segment,segment_1_alpha=0.75,square,angle,4578.966819070677,5000,0.8676,0.13239999999999996,0.2647999999999999
58,segment,segment_1_alpha=0.75,first_mark,intersection,73.0,5000,0.7466,0.25339999999999996,0.5067999999999999
58,segment,segment_1_alpha=0.75,first_mark,distance,3867.34695559,5000,0.4038,0.5962000000000001,0.8076
58,segment,segment_1_alpha=0.75,first_mark,angle,7006.3757409742775,5000,0.8928,0.10719999999999996,0.21439999999999992
58,segment,segment_2_alpha=0.75,product,intersection,38.0,5000,0.0582,0.9418,0.1164
58,segment,segment_2_alpha=0.75,product,distance,3033.8655353,5000,0.3792,0.6208,0.7584
58,segment,segment_2_alpha=0.75,product,angle,4990.133251061163,5000,0.0962,0.9038,0.1924
58,segment,segment_2_alpha=0.75,square,intersection,50.0,5000,0.4612,0.5388,0.9224
58,segment,segment_2_alpha=0.75,square,distance,2905.65981253,5000,0.787,0.21299999999999997,0.42599999999999993
58,segment,segment_2_alpha=0.75,square,angle,5415.938486947685,5000,1.0,0.0,0.0
58,segment,segment_2_alpha=0.75,first_mark,intersection,88.0,5000,0.0466,0.9534,0.0932
58,segment,segment_2_alpha=0.75,first_mark,distance,5939.52534783,5000,0.4086,0.5913999999999999,0.8172
58,segment,segment_2_alpha=0.75,first_mark,angle,10406.071738008848,5000,0.651,0.349,0.698
58,ball,ball_0_alpha=1,product,intersection,1334.0,5000,0.9596,0.04039999999999999,0.08079999999999998
58,ball,ball_0_alpha=1,product,shared_area,18.84194117807189,5000,0.9964,0.0036000000000000476,0.007200000000000095
58,ball,ball_0_alpha=1,product,distance,4379.849549595733,5000,0.2022,0.7978000000000001,0.4044
58,ball,ball_0_alpha=1,square,intersection,431.0,5000,0.0686,0.9314,0.1372
58,ball,ball_0_alpha=1,square,shared_area,5.225870750313533,5000,0.011,0.989,0.022
58,ball,ball_0_alpha=1,square,distance,1695.6532472516974,5000,0.774,0.22599999999999998,0.45199999999999996
58,ball,ball_0_alpha=1,first_mark,intersection,1765.0,5000,0.9666,0.033399999999999985,0.06679999999999997
58,ball,ball_0_alpha=1,first_mark,shared_area,24.067811928385424,5000,0.9988,0.0011999999999999789,0.0023999999999999577
58,ball,ball_0_alpha=1,first_mark,distance,6075.50279684743,5000,0.1942,0.8058,0.3884
58,segment,segment_1_alpha=1,product,intersection,12.0,5000,0.7546,0.24539999999999995,0.4907999999999999
58,segment,segment_1_alpha=1,product,distance,524.62941982,5000,0.259,0.741,0.518
58,segment,segment_1_alpha=1,product,angle,1042.7252309023302,5000,0.6824,0.3176,0.6352
58,segment,segment_1_alpha=1,square,intersection,42.0,5000,0.9882,0.011800000000000033,0.023600000000000065
58,segment,segment_1_alpha=1,square,distance,1956.40279736,5000,0.1892,0.8108,0.3784
58,segment,segment_1_alpha=1,square,angle,3755.6779607734716,5000,0.8358,0.1642,0.3284
58,segment,segment_1_alpha=1,first_mark,intersection,54.0,5000,0.9854,0.014599999999999946,0.029199999999999893
58,segment,segment_1_alpha=1,first_mark,distance,2481.03221718,5000,0.2118,0.7882,0.4236
58,segment,segment_1_alpha=1,first_mark,angle,4798.403191675801,5000,0.7818,0.21819999999999995,0.4363999999999999
58,segment,segment_2_alpha=1,product,intersection,20.0,5000,0.0064,0.9936,0.0128
58,segment,segment_2_alpha=1,product,distance,2442.1714965,5000,0.489,0.511,0.978
58,segment,segment_2_alpha=1,product,angle,3769.039678777795,5000,0.0006,0.9994,0.0012
58,segment,segment_2_alpha=1,square,intersection,58.0,5000,0.9986,0.0013999999999999568,0.0027999999999999137
58,segment,segment_2_alpha=1,square,distance,2882.45084213,5000,0.425,0.575,0.85
58,segment,segment_2_alpha=1,square,angle,6043.9178638640005,5000,1.0,0.0,0.0
58,segment,segment_2_alpha=1,first_mark,intersection,78.0,5000,0.2656,0.7343999999999999,0.5312
58,segment,segment_2_alpha=1,first_mark,distance,5324.622338630001,5000,0.4734,0.5266,0.9468
58,segment,segment_2_alpha=1,first_mark,angle,9812.957542641796,5000,0.6356,0.36439999999999995,0.7287999999999999
