Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
30,ball,ball_0_alpha=0,product,intersection,444.0,5000,0.2602,0.7398,0.5204
30,ball,ball_0_alpha=0,product,shared_area,5.6852853466800255,5000,0.4472,0.5528,0.8944
30,ball,ball_0_alpha=0,product,distance,1632.4688295788442,5000,0.7762,0.2238,0.4476
30,ball,ball_0_alpha=0,square,intersection,600.0,5000,0.5372,0.4628,0.9256
30,ball,ball_0_alpha=0,square,shared_area,7.559857758822494,5000,0.6026,0.3974,0.7948
30,ball,ball_0_alpha=0,square,distance,2023.4600406247969,5000,0.5134,0.48660000000000003,0.9732000000000001
30,ball,ball_0_alpha=0,first_mark,intersection,1044.0,5000,0.294,0.706,0.588
30,ball,ball_0_alpha=0,first_mark,shared_area,13.245143105502521,5000,0.5022,0.4978,0.9956
30,ball,ball_0_alpha=0,first_mark,distance,3655.9288702036415,5000,0.7488,0.2512,0.5024
30,segment,segment_1_alpha=0,product,intersection,34.0,5000,0.6936,0.3064,0.6128
30,segment,segment_1_alpha=0,product,distance,2248.33628054,5000,0.7378,0.2622,0.5244
30,segment,segment_1_alpha=0,product,angle,4337.400933371229,5000,0.7468,0.2532,0.5064
30,segment,segment_1_alpha=0,square,intersection,40.0,5000,0.622,0.378,0.756
30,segment,segment_1_alpha=0,square,distance,2825.74700916,5000,0.5088,0.49119999999999997,0.9823999999999999
30,segment,segment_1_alpha=0,square,angle,5446.73847513387,5000,0.864,0.136,0.272
30,segment,segment_1_alpha=0,first_mark,intersection,74.0,5000,0.8316,0.1684,0.3368
30,segment,segment_1_alpha=0,first_mark,distance,5074.0832897,5000,0.711,0.28900000000000003,0.5780000000000001
30,segment,segment_1_alpha=0,first_mark,angle,9784.1394085051,5000,0.7854,0.2146,0.4292
30,segment,segment_2_alpha=0,product,intersection,34.0,5000,0.6968,0.3032,0.6064
30,segment,segment_2_alpha=0,product,distance,2248.33628054,5000,0.7364,0.26359999999999995,0.5271999999999999
30,segment,segment_2_alpha=0,product,angle,4337.400933371229,5000,0.7456,0.25439999999999996,0.5087999999999999
30,segment,segment_2_alpha=0,square,intersection,40.0,5000,0.612,0.388,0.776
30,segment,segment_2_alpha=0,square,distance,2825.74700916,5000,0.5168,0.48319999999999996,0.9663999999999999
30,segment,segment_2_alpha=0,square,angle,5446.73847513387,5000,0.8642,0.13580000000000003,0.27160000000000006
30,segment,segment_2_alpha=0,first_mark,intersection,74.0,5000,0.821,0.17900000000000005,0.3580000000000001
30,segment,segment_2_alpha=0,first_mark,distance,5074.0832897,5000,0.7058,0.2942,0.5884
30,segment,segment_2_alpha=0,first_mark,angle,9784.1394085051,5000,0.783,0.21699999999999997,0.43399999999999994
30,ball,ball_0_alpha=0.25,product,intersection,778.0,5000,0.9782,0.02180000000000004,0.04360000000000008
30,ball,ball_0_alpha=0.25,product,shared_area,10.113759068669609,5000,0.9876,0.012399999999999967,0.024799999999999933
30,ball,ball_0_alpha=0.25,product,distance,2402.010213402007,5000,0.4842,0.5158,0.9684
30,ball,ball_0_alpha=0.25,square,intersection,557.0,5000,0.0262,0.9738,0.0524
30,ball,ball_0_alpha=0.25,square,shared_area,7.05597390522731,5000,0.1216,0.8784,0.2432
30,ball,ball_0_alpha=0.25,square,distance,2048.515066964088,5000,0.8482,0.15180000000000005,0.3036000000000001
30,ball,ball_0_alpha=0.25,first_mark,intersection,1335.0,5000,0.9254,0.0746,0.1492
30,ball,ball_0_alpha=0.25,first_mark,shared_area,17.16973297389692,5000,0.9894,0.010600000000000054,0.021200000000000108
30,ball,ball_0_alpha=0.25,first_mark,distance,4450.525280366095,5000,0.5536,0.4464,0.8928
30,segment,segment_1_alpha=0.25,product,intersection,44.0,5000,0.8766,0.12339999999999995,0.2467999999999999
30,segment,segment_1_alpha=0.25,product,distance,2250.10269792,5000,0.4484,0.5516,0.8968
30,segment,segment_1_alpha=0.25,product,angle,4609.346450396165,5000,0.9168,0.08320000000000005,0.1664000000000001
30,segment,segment_1_alpha=0.25,square,intersection,40.0,5000,0.1944,0.8056,0.3888
30,segment,segment_1_alpha=0.25,square,distance,2827.66840086,5000,0.7008,0.2992,0.5984
30,segment,segment_1_alpha=0.25,square,angle,5451.69580678458,5000,0.5812,0.41879999999999995,0.8375999999999999
30,segment,segment_1_alpha=0.25,first_mark,intersection,84.0,5000,0.8116,0.1884,0.3768
30,segment,segment_1_alpha=0.25,first_mark,distance,5077.77109878,5000,0.4868,0.5132,0.9736
30,segment,segment_1_alpha=0.25,first_mark,angle,10061.042257180745,5000,0.8844,0.11560000000000004,0.23120000000000007
30,segment,segment_2_alpha=0.25,product,intersection,62.0,5000,0.9854,0.014599999999999946,0.029199999999999893
30,segment,segment_2_alpha=0.25,product,distance,2717.90695416,5000,0.2492,0.7508,0.4984
30,segment,segment_2_alpha=0.25,product,angle,5566.169330418893,5000,0.8388,0.1612,0.3224
30,segment,segment_2_alpha=0.25,square,intersection,37.0,5000,0.063,0.937,0.126
30,segment,segment_2_alpha=0.25,square,distance,2858.2925294499996,5000,0.7648,0.23519999999999996,0.47039999999999993
30,segment,segment_2_alpha=0.25,square,angle,5652.042299875155,5000,0.993,0.007000000000000006,0.014000000000000012
30,segment,segment_2_alpha=0.25,first_mark,intersection,99.0,5000,0.9696,0.030399999999999983,0.060799999999999965
30,segment,segment_2_alpha=0.25,first_mark,distance,5576.19948361,5000,0.2696,0.7303999999999999,0.5392
30,segment,segment_2_alpha=0.25,first_mark,angle,11218.211630294045,5000,0.9536,0.0464,0.0928
30,ball,ball_0_alpha=0.5,product,intersection,722.0,5000,0.229,0.771,0.458
30,ball,ball_0_alpha=0.5,product,shared_area,8.927517706499255,5000,0.213,0.787,0.426
30,ball,ball_0_alpha=0.5,product,distance,2627.4182980720616,5000,0.0996,0.9004,0.1992
30,ball,ball_0_alpha=0.5,square,intersection,564.0,5000,0.7994,0.2006,0.4012
30,ball,ball_0_alpha=0.5,square,shared_area,7.111709320568166,5000,0.8156,0.1844,0.3688
30,ball,ball_0_alpha=0.5,square,distance,2029.1808140785506,5000,0.725,0.275,0.55
30,ball,ball_0_alpha=0.5,first_mark,intersection,1286.0,5000,0.3186,0.6814,0.6372
30,ball,ball_0_alpha=0.5,first_mark,shared_area,16.039227027067422,5000,0.323,0.677,0.646
30,ball,ball_0_alpha=0.5,first_mark,distance,4656.599112150612,5000,0.0798,0.9202,0.1596
30,segment,segment_1_alpha=0.5,product,intersection,26.0,5000,0.6504,0.3496,0.6992
30,segment,segment_1_alpha=0.5,product,distance,1415.4003508,5000,0.299,0.7010000000000001,0.598
30,segment,segment_1_alpha=0.5,product,angle,3181.10375423228,5000,0.9108,0.08919999999999995,0.1783999999999999
30,segment,segment_1_alpha=0.5,square,intersection,43.0,5000,0.6062,0.39380000000000004,0.7876000000000001
30,segment,segment_1_alpha=0.5,square,distance,2624.8597318800003,5000,0.3348,0.6652,0.6696
30,segment,segment_1_alpha=0.5,square,angle,5530.548544371233,5000,0.8404,0.15959999999999996,0.31919999999999993
30,segment,segment_1_alpha=0.5,first_mark,intersection,69.0,5000,0.7608,0.23919999999999997,0.47839999999999994
30,segment,segment_1_alpha=0.5,first_mark,distance,4040.2600826800003,5000,0.2964,0.7036,0.5928
30,segment,segment_1_alpha=0.5,first_mark,angle,8711.652298603512,5000,0.899,0.10099999999999998,0.20199999999999996
30,segment,segment_2_alpha=0.5,product,intersection,28.0,5000,0.2806,0.7194,0.5612
30,segment,segment_2_alpha=0.5,product,distance,1900.85608364,5000,0.0884,0.9116,0.1768
30,segment,segment_2_alpha=0.5,product,angle,3713.8743051918236,5000,0.007,0.993,0.014
30,segment,segment_2_alpha=0.5,square,intersection,46.0,5000,0.644,0.356,0.712
30,segment,segment_2_alpha=0.5,square,distance,2777.3939963499997,5000,0.1716,0.8284,0.3432
30,segment,segment_2_alpha=0.5,square,angle,6571.457776757175,5000,1.0,0.0,0.0
30,segment,segment_2_alpha=0.5,first_mark,intersection,74.0,5000,0.4154,0.5846,0.8308
30,segment,segment_2_alpha=0.5,first_mark,distance,4678.25007999,5000,0.0848,0.9152,0.1696
30,segment,segment_2_alpha=0.5,first_mark,angle,10285.332081948998,5000,0.9672,0.03280000000000005,0.0656000000000001
30,ball,ball_0_alpha=0.75,product,intersection,1108.0,5000,0.6448,0.35519999999999996,0.7103999999999999
30,ball,ball_0_alpha=0.75,product,shared_area,14.847570222567455,5000,0.9564,0.04359999999999997,0.08719999999999994
30,ball,ball_0_alpha=0.75,product,distance,3920.6327684743537,5000,0.8584,0.14159999999999995,0.2831999999999999
30,ball,ball_0_alpha=0.75,square,intersection,499.0,5000,0.2132,0.7867999999999999,0.4264
30,ball,ball_0_alpha=0.75,square,shared_area,5.775298678304156,5000,0.0292,0.9708,0.0584
30,ball,ball_0_alpha=0.75,square,distance,1757.255401737843,5000,0.1734,0.8266,0.3468
30,ball,ball_0_alpha=0.75,first_mark,intersection,1607.0,5000,0.5442,0.4558,0.9116
30,ball,ball_0_alpha=0.75,first_mark,shared_area,20.622868900871612,5000,0.8986,0.10140000000000005,0.2028000000000001
30,ball,ball_0_alpha=0.75,first_mark,distance,5677.888170212196,5000,0.8672,0.13280000000000003,0.26560000000000006
30,segment,segment_1_alpha=0.75,product,intersection,18.0,5000,0.6798,0.32020000000000004,0.6404000000000001
30,segment,segment_1_alpha=0.75,product,distance,1093.3301027,5000,0.6344,0.36560000000000004,0.7312000000000001
30,segment,segment_1_alpha=0.75,product,angle,2091.7462206650252,5000,0.1788,0.8212,0.3576
30,segment,segment_1_alpha=0.75,square,intersection,37.0,5000,0.739,0.261,0.522
30,segment,segment_1_alpha=0.75,square,distance,2441.12231027,5000,0.4276,0.5724,0.8552
30,segment,segment_1_alpha=0.75,square,angle,4916.443757012417,5000,0.1422,0.8578,0.2844
30,segment,segment_1_alpha=0.75,first_mark,intersection,55.0,5000,0.8592,0.14080000000000004,0.2816000000000001
30,segment,segment_1_alpha=0.75,first_mark,distance,3534.4524129700003,5000,0.5586,0.4414,0.8828
30,segment,segment_1_alpha=0.75,first_mark,angle,7008.189977677443,5000,0.1514,0.8486,0.3028
30,segment,segment_2_alpha=0.75,product,intersection,40.0,5000,0.8296,0.1704,0.3408
30,segment,segment_2_alpha=0.75,product,distance,2320.08999784,5000,0.4224,0.5776,0.8448
30,segment,segment_2_alpha=0.75,product,angle,3849.4382310967617,5000,0.0,1.0,0.0
30,segment,segment_2_alpha=0.75,square,intersection,34.0,5000,0.1098,0.8902,0.2196
30,segment,segment_2_alpha=0.75,square,distance,2872.72524249,5000,0.9694,0.03059999999999996,0.06119999999999992
30,segment,segment_2_alpha=0.75,square,angle,6599.997551387377,5000,1.0,0.0,0.0
30,segment,segment_2_alpha=0.75,first_mark,intersection,74.0,5000,0.6614,0.3386,0.6772
30,segment,segment_2_alpha=0.75,first_mark,distance,5192.81524033,5000,0.6,0.4,0.8
30,segment,segment_2_alpha=0.75,first_mark,angle,10449.435782484139,5000,0.2932,0.7068,0.5864
30,ball,ball_0_alpha=1,product,intersection,1412.0,5000,0.9958,0.0041999999999999815,0.008399999999999963
30,ball,ball_0_alpha=1,product,shared_area,19.084851209673477,5000,0.9998,0.00019999999999997797,0.00039999999999995595
30,ball,ball_0_alpha=1,product,distance,4412.45850342596,5000,0.3946,0.6053999999999999,0.7892
30,ball,ball_0_alpha=1,square,intersection,415.0,5000,0.011,0.989,0.022
30,ball,ball_0_alpha=1,square,shared_area,4.973754883220243,5000,0.005,0.995,0.01
