Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
0,ball,ball_0_alpha=0,product,intersection,546.0,5000,0.3874,0.6126,0.7748
0,ball,ball_0_alpha=0,product,shared_area,6.393949169294236,5000,0.137,0.863,0.274
0,ball,ball_0_alpha=0,product,distance,2107.433417165094,5000,0.405,0.595,0.81
0,ball,ball_0_alpha=0,square,intersection,599.0,5000,0.3908,0.6092,0.7816
0,ball,ball_0_alpha=0,square,shared_area,7.743817471376127,5000,0.7256,0.2744,0.5488
0,ball,ball_0_alpha=0,square,distance,2300.139337373706,5000,0.14,0.86,0.28
0,ball,ball_0_alpha=0,first_mark,intersection,1145.0,5000,0.3238,0.6762,0.6476
0,ball,ball_0_alpha=0,first_mark,shared_area,14.137766640670364,5000,0.2008,0.7992,0.4016
0,ball,ball_0_alpha=0,first_mark,distance,4407.5727545388,5000,0.3652,0.6348,0.7304
0,segment,segment_1_alpha=0,product,intersection,46.0,5000,0.2248,0.7752,0.4496
0,segment,segment_1_alpha=0,product,distance,2859.29530218,5000,0.3634,0.6366,0.7268
0,segment,segment_1_alpha=0,product,angle,5090.977199262637,5000,0.2384,0.7616,0.4768
0,segment,segment_1_alpha=0,square,intersection,67.0,5000,0.973,0.027000000000000024,0.05400000000000005
0,segment,segment_1_alpha=0,square,distance,3125.59670264,5000,0.1866,0.8134,0.3732
0,segment,segment_1_alpha=0,square,angle,5673.291496337848,5000,0.3754,0.6246,0.7508
0,segment,segment_1_alpha=0,first_mark,intersection,113.0,5000,0.641,0.359,0.718
0,segment,segment_1_alpha=0,first_mark,distance,5984.89200482,5000,0.3232,0.6768000000000001,0.6464
0,segment,segment_1_alpha=0,first_mark,angle,10764.268695600487,5000,0.2276,0.7724,0.4552
0,segment,segment_2_alpha=0,product,intersection,46.0,5000,0.224,0.776,0.448
0,segment,segment_2_alpha=0,product,distance,2859.29530218,5000,0.3648,0.6352,0.7296
0,segment,segment_2_alpha=0,product,angle,5090.977199262637,5000,0.2484,0.7516,0.4968
0,segment,segment_2_alpha=0,square,intersection,67.0,5000,0.968,0.03200000000000003,0.06400000000000006
0,segment,segment_2_alpha=0,square,distance,3125.59670264,5000,0.1822,0.8178,0.3644
0,segment,segment_2_alpha=0,square,angle,5673.291496337848,5000,0.3776,0.6224000000000001,0.7552
0,segment,segment_2_alpha=0,first_mark,intersection,113.0,5000,0.6518,0.34819999999999995,0.6963999999999999
0,segment,segment_2_alpha=0,first_mark,distance,5984.89200482,5000,0.33,0.6699999999999999,0.66
0,segment,segment_2_alpha=0,first_mark,angle,10764.268695600487,5000,0.2366,0.7634,0.4732
0,ball,ball_0_alpha=0.25,product,intersection,722.0,5000,0.3642,0.6357999999999999,0.7284
0,ball,ball_0_alpha=0.25,product,shared_area,9.74021328073128,5000,0.7376,0.26239999999999997,0.5247999999999999
0,ball,ball_0_alpha=0.25,product,distance,2833.5087413367905,5000,0.7578,0.24219999999999997,0.48439999999999994
0,ball,ball_0_alpha=0.25,square,intersection,629.0,5000,0.9076,0.09240000000000004,0.18480000000000008
0,ball,ball_0_alpha=0.25,square,shared_area,7.648873047902379,5000,0.2978,0.7021999999999999,0.5956
0,ball,ball_0_alpha=0.25,square,distance,2258.497452832243,5000,0.0936,0.9064,0.1872
0,ball,ball_0_alpha=0.25,first_mark,intersection,1351.0,5000,0.599,0.401,0.802
0,ball,ball_0_alpha=0.25,first_mark,shared_area,17.38908632863366,5000,0.6858,0.31420000000000003,0.6284000000000001
0,ball,ball_0_alpha=0.25,first_mark,distance,5092.006194169034,5000,0.7184,0.28159999999999996,0.5631999999999999
0,segment,segment_1_alpha=0.25,product,intersection,34.0,5000,0.4474,0.5526,0.8948
0,segment,segment_1_alpha=0.25,product,distance,2371.5872086000004,5000,0.8324,0.16759999999999997,0.33519999999999994
0,segment,segment_1_alpha=0.25,product,angle,3909.4876843595957,5000,0.1046,0.8954,0.2092
0,segment,segment_1_alpha=0.25,square,intersection,49.0,5000,0.6514,0.3486,0.6972
0,segment,segment_1_alpha=0.25,square,distance,3083.27890036,5000,0.5192,0.4808,0.9616
0,segment,segment_1_alpha=0.25,square,angle,5624.275983384569,5000,0.7414,0.25860000000000005,0.5172000000000001
0,segment,segment_1_alpha=0.25,first_mark,intersection,83.0,5000,0.5992,0.40080000000000005,0.8016000000000001
0,segment,segment_1_alpha=0.25,first_mark,distance,5454.866108959999,5000,0.796,0.20399999999999996,0.4079999999999999
0,segment,segment_1_alpha=0.25,first_mark,angle,9533.763667744166,5000,0.153,0.847,0.306
0,segment,segment_2_alpha=0.25,product,intersection,44.0,5000,0.4778,0.5222,0.9556
0,segment,segment_2_alpha=0.25,product,distance,2961.6178408600003,5000,0.7264,0.27359999999999995,0.5471999999999999
0,segment,segment_2_alpha=0.25,product,angle,4985.169861597267,5000,0.1072,0.8928,0.2144
0,segment,segment_2_alpha=0.25,square,intersection,48.0,5000,0.518,0.482,0.964
0,segment,segment_2_alpha=0.25,square,distance,3129.5068363299997,5000,0.1,0.9,0.2
0,segment,segment_2_alpha=0.25,square,angle,5915.681964596279,5000,0.9988,0.0011999999999999789,0.0023999999999999577
0,segment,segment_2_alpha=0.25,first_mark,intersection,92.0,5000,0.5364,0.4636,0.9272
0,segment,segment_2_alpha=0.25,first_mark,distance,6091.12467719,5000,0.6792,0.3208,0.6416
0,segment,segment_2_alpha=0.25,first_mark,angle,10900.851826193548,5000,0.373,0.627,0.746
0,ball,ball_0_alpha=0.5,product,intersection,1078.0,5000,0.7124,0.28759999999999997,0.5751999999999999
0,ball,ball_0_alpha=0.5,product,shared_area,14.983734612944376,5000,0.8784,0.12160000000000004,0.24320000000000008
0,ball,ball_0_alpha=0.5,product,distance,3721.493851398616,5000,0.2116,0.7884,0.4232
0,ball,ball_0_alpha=0.5,square,intersection,582.0,5000,0.6874,0.3126,0.6252
0,ball,ball_0_alpha=0.5,square,shared_area,7.720889841516283,5000,0.5652,0.43479999999999996,0.8695999999999999
0,ball,ball_0_alpha=0.5,square,distance,2084.2645601276363,5000,0.708,0.29200000000000004,0.5840000000000001
0,ball,ball_0_alpha=0.5,first_mark,intersection,1660.0,5000,0.864,0.136,0.272
0,ball,ball_0_alpha=0.5,first_mark,shared_area,22.704624454460664,5000,0.9698,0.030200000000000005,0.06040000000000001
0,ball,ball_0_alpha=0.5,first_mark,distance,5805.758411526252,5000,0.1894,0.8106,0.3788
0,segment,segment_1_alpha=0.5,product,intersection,34.0,5000,0.8252,0.17479999999999996,0.3495999999999999
0,segment,segment_1_alpha=0.5,product,distance,1556.7272716,5000,0.4736,0.5264,0.9472
0,segment,segment_1_alpha=0.5,product,angle,2707.4559505030593,5000,0.3208,0.6792,0.6416
0,segment,segment_1_alpha=0.5,square,intersection,46.0,5000,0.2234,0.7766,0.4468
0,segment,segment_1_alpha=0.5,square,distance,2865.7661511700003,5000,0.3706,0.6294,0.7412
0,segment,segment_1_alpha=0.5,square,angle,5068.617450875474,5000,0.2526,0.7474000000000001,0.5052
0,segment,segment_1_alpha=0.5,first_mark,intersection,80.0,5000,0.672,0.32799999999999996,0.6559999999999999
0,segment,segment_1_alpha=0.5,first_mark,distance,4422.4934227700005,5000,0.4404,0.5596,0.8808
0,segment,segment_1_alpha=0.5,first_mark,angle,7776.073401378533,5000,0.2914,0.7086,0.5828
0,segment,segment_2_alpha=0.5,product,intersection,40.0,5000,0.1382,0.8618,0.2764
0,segment,segment_2_alpha=0.5,product,distance,2787.7709375,5000,0.4108,0.5892,0.8216
0,segment,segment_2_alpha=0.5,product,angle,5144.493197562212,5000,0.7388,0.2612,0.5224
0,segment,segment_2_alpha=0.5,square,intersection,54.0,5000,0.4734,0.5266,0.9468
0,segment,segment_2_alpha=0.5,square,distance,3120.2158455999997,5000,0.239,0.761,0.478
0,segment,segment_2_alpha=0.5,square,angle,5622.365031321927,5000,0.9294,0.0706,0.1412
0,segment,segment_2_alpha=0.5,first_mark,intersection,94.0,5000,0.137,0.863,0.274
0,segment,segment_2_alpha=0.5,first_mark,distance,5907.986783100001,5000,0.375,0.625,0.75
0,segment,segment_2_alpha=0.5,first_mark,angle,10766.858228884139,5000,0.8054,0.1946,0.3892
0,ball,ball_0_alpha=0.75,product,intersection,1308.0,5000,0.4706,0.5294,0.9412
0,ball,ball_0_alpha=0.75,product,shared_area,17.135431107892863,5000,0.8204,0.17959999999999998,0.35919999999999996
0,ball,ball_0_alpha=0.75,product,distance,5073.140781967522,5000,0.7582,0.24180000000000001,0.48360000000000003
0,ball,ball_0_alpha=0.75,square,intersection,465.0,5000,0.3776,0.6224000000000001,0.7552
0,ball,ball_0_alpha=0.75,square,shared_area,5.807600599331337,5000,0.3528,0.6472,0.7056
0,ball,ball_0_alpha=0.75,square,distance,1752.7179410237682,5000,0.263,0.737,0.526
0,ball,ball_0_alpha=0.75,first_mark,intersection,1773.0,5000,0.3906,0.6093999999999999,0.7812
