Model,Alpha,Number of Permutations,f-Mark Type,Weight Type,Rejection Rate
seg_discrete_angle,0,1000,product,intersection,0.03400000000000003
seg_discrete_angle,0,1000,first_mark,intersection,0.040000000000000036
seg_discrete_angle,0,1000,square,intersection,0.052000000000000046
seg_discrete_angle,0,1000,product,angle,0.03400000000000003
seg_discrete_angle,0,1000,first_mark,angle,0.038000000000000034
seg_discrete_angle,0,1000,square,angle,0.03300000000000003
