Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
591,ball,bivariate_radius_alpha=0,product,intersection,132.0,5000,0.862,0.138,0.276
591,ball,bivariate_radius_alpha=0,product,shared_area,0.8706609529375835,5000,0.4662,0.5338,0.9324
591,ball,bivariate_radius_alpha=0,product,distance,875.1747280427344,5000,0.8082,0.19179999999999997,0.38359999999999994
591,ball,bivariate_radius_alpha=0,square,intersection,116.0,5000,0.1586,0.8414,0.3172
591,ball,bivariate_radius_alpha=0,square,shared_area,0.871822757233101,5000,0.1458,0.8542,0.2916
591,ball,bivariate_radius_alpha=0,square,distance,895.1538763321641,5000,0.2552,0.7448,0.5104
591,ball,bivariate_radius_alpha=0,first_mark,intersection,248.0,5000,0.7748,0.22519999999999996,0.4503999999999999
591,ball,bivariate_radius_alpha=0,first_mark,shared_area,1.7424837101706845,5000,0.2318,0.7682,0.4636
591,ball,bivariate_radius_alpha=0,first_mark,distance,1770.3286043748985,5000,0.7658,0.23419999999999996,0.4683999999999999
591,ball,bivariate_radius_alpha=0.25,product,intersection,108.0,5000,0.3132,0.6868000000000001,0.6264
591,ball,bivariate_radius_alpha=0.25,product,shared_area,0.7584977463324737,5000,0.2204,0.7796,0.4408
591,ball,bivariate_radius_alpha=0.25,product,distance,862.7455466711056,5000,0.7094,0.29059999999999997,0.5811999999999999
591,ball,bivariate_radius_alpha=0.25,square,intersection,131.0,5000,0.8442,0.15580000000000005,0.3116000000000001
591,ball,bivariate_radius_alpha=0.25,square,shared_area,1.0078373037553012,5000,0.6858,0.31420000000000003,0.6284000000000001
591,ball,bivariate_radius_alpha=0.25,square,distance,904.8183264539433,5000,0.7588,0.24119999999999997,0.48239999999999994
591,ball,bivariate_radius_alpha=0.25,first_mark,intersection,239.0,5000,0.5166,0.48340000000000005,0.9668000000000001
591,ball,bivariate_radius_alpha=0.25,first_mark,shared_area,1.766335050087775,5000,0.2734,0.7266,0.5468
591,ball,bivariate_radius_alpha=0.25,first_mark,distance,1767.5638731250488,5000,0.7402,0.25980000000000003,0.5196000000000001
591,ball,bivariate_radius_alpha=0.5,product,intersection,92.0,5000,0.9782,0.02180000000000004,0.04360000000000008
591,ball,bivariate_radius_alpha=0.5,product,shared_area,0.8384098655092204,5000,0.9814,0.01859999999999995,0.0371999999999999
591,ball,bivariate_radius_alpha=0.5,product,distance,477.09880744394917,5000,0.413,0.587,0.826
591,ball,bivariate_radius_alpha=0.5,square,intersection,101.0,5000,0.0442,0.9558,0.0884
591,ball,bivariate_radius_alpha=0.5,square,shared_area,0.7246568441104333,5000,0.0328,0.9672,0.0656
591,ball,bivariate_radius_alpha=0.5,square,distance,863.0330202529558,5000,0.9306,0.06940000000000002,0.13880000000000003
