Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
692453,ball,ball_bivariate_radius_alpha=0,100,product,intersection,320.0,5000,0.7882,0.2118,0.4236
692453,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,1.687447972939868,5000,0.9798,0.020199999999999996,0.04039999999999999
692453,ball,ball_bivariate_radius_alpha=0,100,product,distance,5498.81734170504,5000,0.97,0.030000000000000027,0.06000000000000005
692453,ball,ball_bivariate_radius_alpha=0,100,square,intersection,323.0,5000,0.1474,0.8526,0.2948
692453,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,1.1992065995738197,5000,0.0012,0.9988,0.0024
692453,ball,ball_bivariate_radius_alpha=0,100,square,distance,5814.686801432996,5000,0.772,0.22799999999999998,0.45599999999999996
692453,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,643.0,5000,0.6008,0.3992,0.7984
692453,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,2.886654572513688,5000,0.65,0.35,0.7
692453,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,11313.504143138034,5000,0.967,0.03300000000000003,0.06600000000000006
692453,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,356.0,5000,0.526,0.474,0.948
692453,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,1.6899659319263318,5000,0.7662,0.2338,0.4676
692453,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,6245.549215973974,5000,0.7596,0.24039999999999995,0.4807999999999999
692453,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,328.0,5000,0.2136,0.7864,0.4272
692453,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,1.4508699272934975,5000,0.2642,0.7358,0.5284
692453,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,5790.8989795093485,5000,0.1126,0.8874,0.2252
692453,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,684.0,5000,0.3456,0.6544,0.6912
692453,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,3.1408358592198296,5000,0.6918,0.30820000000000003,0.6164000000000001
692453,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,12036.448195483325,5000,0.7316,0.26839999999999997,0.5367999999999999
692453,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,438.0,5000,0.991,0.009000000000000008,0.018000000000000016
692453,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,2.178519401937287,5000,0.9972,0.0028000000000000247,0.005600000000000049
692453,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,6560.303725265633,5000,0.6566,0.34340000000000004,0.6868000000000001
692453,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,329.0,5000,0.2618,0.7382,0.5236
