Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
692463,ball,ball_bivariate_radius_alpha=0,100,product,intersection,292.0,5000,0.0954,0.9046,0.1908
692463,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,1.2540352274694841,5000,0.1722,0.8278,0.3444
692463,ball,ball_bivariate_radius_alpha=0,100,product,distance,5852.093456671692,5000,0.4012,0.5988,0.8024
692463,ball,ball_bivariate_radius_alpha=0,100,square,intersection,358.0,5000,0.7266,0.2734,0.5468
692463,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,1.5057837603544548,5000,0.4104,0.5896,0.8208
692463,ball,ball_bivariate_radius_alpha=0,100,square,distance,6413.0486618050845,5000,0.3986,0.6013999999999999,0.7972
692463,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,650.0,5000,0.1558,0.8442000000000001,0.3116
692463,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,2.759818987823939,5000,0.1144,0.8855999999999999,0.2288
692463,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,12265.142118476779,5000,0.3902,0.6098,0.7804
692463,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,300.0,5000,0.4686,0.5314,0.9372
692463,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,1.3036955352860138,5000,0.5002,0.4998,0.9996
692463,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,5409.365476184373,5000,0.212,0.788,0.424
692463,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,363.0,5000,0.868,0.132,0.264
692463,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,1.6838968755747519,5000,0.9904,0.009600000000000053,0.019200000000000106
692463,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,6374.678905606928,5000,0.0666,0.9334,0.1332
692463,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,663.0,5000,0.7404,0.25960000000000005,0.5192000000000001
692463,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,2.9875924108607657,5000,0.8966,0.10340000000000005,0.2068000000000001
692463,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,11784.044381791302,5000,0.1832,0.8168,0.3664
692463,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,434.0,5000,0.8462,0.15380000000000005,0.3076000000000001
692463,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,2.088023116904158,5000,0.9692,0.03080000000000005,0.0616000000000001
692463,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,7506.951701224487,5000,0.4974,0.5025999999999999,0.9948
692463,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,351.0,5000,0.5916,0.4084,0.8168
692463,ball,ball_bivariate_radius_alpha=0.5,100,square,shared_area,1.4588289234698604,5000,0.256,0.744,0.512
692463,ball,ball_bivariate_radius_alpha=0.5,100,square,distance,6385.928200280355,5000,0.5694,0.4306,0.8612
