Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
692277,ball,ball_bivariate_radius_alpha=0,100,product,intersection,238.0,5000,0.0426,0.9574,0.0852
692277,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,1.0380667137380186,5000,0.1554,0.8446,0.3108
692277,ball,ball_bivariate_radius_alpha=0,100,product,distance,5901.518573740021,5000,0.5706,0.4294,0.8588
692277,ball,ball_bivariate_radius_alpha=0,100,square,intersection,347.0,5000,0.9986,0.0013999999999999568,0.0027999999999999137
692277,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,1.461030120746972,5000,0.9446,0.055400000000000005,0.11080000000000001
692277,ball,ball_bivariate_radius_alpha=0,100,square,distance,6741.991848368457,5000,0.184,0.8160000000000001,0.368
692277,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,585.0,5000,0.4778,0.5222,0.9556
692277,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,2.4990968344849906,5000,0.4418,0.5582,0.8836
692277,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,12643.510422108477,5000,0.5242,0.4758,0.9516
692277,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,354.0,5000,0.697,0.30300000000000005,0.6060000000000001
692277,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,1.483457550140693,5000,0.546,0.45399999999999996,0.9079999999999999
692277,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,7129.182259416304,5000,0.0936,0.9064,0.1872
692277,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,322.0,5000,0.712,0.28800000000000003,0.5760000000000001
692277,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,1.417466184076165,5000,0.8084,0.1916,0.3832
692277,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,6774.114329088692,5000,0.5214,0.4786,0.9572
692277,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,676.0,5000,0.8562,0.14380000000000004,0.2876000000000001
692277,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,2.900923734216858,5000,0.7376,0.26239999999999997,0.5247999999999999
692277,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,13903.296588504998,5000,0.0774,0.9226,0.1548
692277,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,406.0,5000,0.943,0.05700000000000005,0.1140000000000001
692277,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,1.994446710303017,5000,0.9948,0.005199999999999982,0.010399999999999965
692277,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,7586.647948647689,5000,0.0486,0.9514,0.0972
692277,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,302.0,5000,0.1792,0.8208,0.3584
692277,ball,ball_bivariate_radius_alpha=0.5,100,square,shared_area,1.2872311760751944,5000,0.2076,0.7924,0.4152
692277,ball,ball_bivariate_radius_alpha=0.5,100,square,distance,6748.872187780357,5000,0.6212,0.3788,0.7576
692277,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,intersection,708.0,5000,0.9348,0.06520000000000004,0.13040000000000007
692277,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,shared_area,3.281677886378212,5000,0.999,0.0010000000000000009,0.0020000000000000018
692277,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,distance,14335.520136428047,5000,0.0336,0.9664,0.0672
692277,ball,ball_bivariate_radius_alpha=0.75,100,product,intersection,352.0,5000,0.9302,0.06979999999999997,0.13959999999999995
692277,ball,ball_bivariate_radius_alpha=0.75,100,product,shared_area,1.8914063132672774,5000,1.0,0.0,0.0
692277,ball,ball_bivariate_radius_alpha=0.75,100,product,distance,6898.041769434235,5000,0.5714,0.4286,0.8572
692277,ball,ball_bivariate_radius_alpha=0.75,100,square,intersection,311.0,5000,0.3444,0.6556,0.6888
692277,ball,ball_bivariate_radius_alpha=0.75,100,square,shared_area,1.2804740114838589,5000,0.1606,0.8394,0.3212
692277,ball,ball_bivariate_radius_alpha=0.75,100,square,distance,6873.6637332315495,5000,0.9908,0.009199999999999986,0.018399999999999972
692277,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,intersection,663.0,5000,0.9544,0.045599999999999974,0.09119999999999995
692277,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,shared_area,3.171880324751136,5000,1.0,0.0,0.0
692277,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,distance,13771.705502665787,5000,0.7434,0.25660000000000005,0.5132000000000001
692277,ball,ball_bivariate_radius_alpha=1,100,product,intersection,404.0,5000,1.0,0.0,0.0
692277,ball,ball_bivariate_radius_alpha=1,100,product,shared_area,2.139746331438569,5000,1.0,0.0,0.0
692277,ball,ball_bivariate_radius_alpha=1,100,product,distance,6491.904696989358,5000,0.2606,0.7394000000000001,0.5212
692277,ball,ball_bivariate_radius_alpha=1,100,square,intersection,311.0,5000,0.3474,0.6526000000000001,0.6948
692277,ball,ball_bivariate_radius_alpha=1,100,square,shared_area,1.2678014106859399,5000,0.1206,0.8794,0.2412
692277,ball,ball_bivariate_radius_alpha=1,100,square,distance,6778.4591837471,5000,0.294,0.706,0.588
692277,ball,ball_bivariate_radius_alpha=1,100,first_mark,intersection,715.0,5000,1.0,0.0,0.0
692277,ball,ball_bivariate_radius_alpha=1,100,first_mark,shared_area,3.407547742124509,5000,1.0,0.0,0.0
692277,ball,ball_bivariate_radius_alpha=1,100,first_mark,distance,13270.363880736455,5000,0.238,0.762,0.476
692277,ball,ball_continuous_radius_alpha=0,100,product,intersection,6.643910318007364,5000,0.0632,0.9368,0.1264
692277,ball,ball_continuous_radius_alpha=0,100,product,shared_area,0.028623221749672606,5000,0.182,0.8180000000000001,0.364
692277,ball,ball_continuous_radius_alpha=0,100,product,distance,144.7673567873586,5000,0.0938,0.9062,0.1876
692277,ball,ball_continuous_radius_alpha=0,100,square,intersection,0.22642844369410248,5000,0.0628,0.9372,0.1256
692277,ball,ball_continuous_radius_alpha=0,100,square,shared_area,0.0009282254948253731,5000,0.0448,0.9552,0.0896
692277,ball,ball_continuous_radius_alpha=0,100,square,distance,5.25143036352106,5000,0.425,0.575,0.85
692277,ball,ball_continuous_radius_alpha=0,100,first_mark,intersection,91.24669473008215,5000,0.0522,0.9478,0.1044
692277,ball,ball_continuous_radius_alpha=0,100,first_mark,shared_area,0.3925182915529763,5000,0.1416,0.8584,0.2832
692277,ball,ball_continuous_radius_alpha=0,100,first_mark,distance,1978.8803938548576,5000,0.0918,0.9082,0.1836
692277,ball,ball_continuous_radius_alpha=0.25,100,product,intersection,7.265995273047841,5000,0.9874,0.012599999999999945,0.02519999999999989
692277,ball,ball_continuous_radius_alpha=0.25,100,product,shared_area,0.03210393156707396,5000,0.9996,0.00039999999999995595,0.0007999999999999119
692277,ball,ball_continuous_radius_alpha=0.25,100,product,distance,152.9930576562398,5000,0.1024,0.8976,0.2048
692277,ball,ball_continuous_radius_alpha=0.25,100,square,intersection,0.17628281954765837,5000,0.8494,0.15059999999999996,0.3011999999999999
692277,ball,ball_continuous_radius_alpha=0.25,100,square,shared_area,0.0007368326517139718,5000,0.6214,0.37860000000000005,0.7572000000000001
692277,ball,ball_continuous_radius_alpha=0.25,100,square,distance,3.618387010152942,5000,0.5058,0.4942,0.9884
692277,ball,ball_continuous_radius_alpha=0.25,100,first_mark,intersection,95.467795351122,5000,0.9878,0.012199999999999989,0.024399999999999977
692277,ball,ball_continuous_radius_alpha=0.25,100,first_mark,shared_area,0.41632356295647077,5000,0.9998,0.00019999999999997797,0.00039999999999995595
692277,ball,ball_continuous_radius_alpha=0.25,100,first_mark,distance,2034.4176716718255,5000,0.107,0.893,0.214
692277,ball,ball_continuous_radius_alpha=0.5,100,product,intersection,7.192384061763033,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=0.5,100,product,shared_area,0.03251465460155999,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=0.5,100,product,distance,150.0027904380078,5000,0.1854,0.8146,0.3708
692277,ball,ball_continuous_radius_alpha=0.5,100,square,intersection,0.14916581549681235,5000,0.6812,0.3188,0.6376
692277,ball,ball_continuous_radius_alpha=0.5,100,square,shared_area,0.0006331430791224912,5000,0.5602,0.43979999999999997,0.8795999999999999
692277,ball,ball_continuous_radius_alpha=0.5,100,square,distance,3.186755487785448,5000,0.7842,0.2158,0.4316
692277,ball,ball_continuous_radius_alpha=0.5,100,first_mark,intersection,94.97695556736932,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=0.5,100,first_mark,shared_area,0.41881820588662205,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=0.5,100,first_mark,distance,2014.420270607803,5000,0.1896,0.8104,0.3792
692277,ball,ball_continuous_radius_alpha=0.75,100,product,intersection,7.185788000476083,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=0.75,100,product,shared_area,0.03347833368703445,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=0.75,100,product,distance,145.1681971509457,5000,0.0678,0.9322,0.1356
692277,ball,ball_continuous_radius_alpha=0.75,100,square,intersection,0.2018859205153462,5000,0.9786,0.021399999999999975,0.04279999999999995
692277,ball,ball_continuous_radius_alpha=0.75,100,square,shared_area,0.000754831657886595,5000,0.2528,0.7472,0.5056
692277,ball,ball_continuous_radius_alpha=0.75,100,square,distance,3.965777221119991,5000,0.4828,0.5172,0.9656
692277,ball,ball_continuous_radius_alpha=0.75,100,first_mark,intersection,95.00650673770849,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=0.75,100,first_mark,shared_area,0.4249204691557342,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=0.75,100,first_mark,distance,1981.5507289851848,5000,0.0644,0.9356,0.1288
692277,ball,ball_continuous_radius_alpha=1,100,product,intersection,7.2106682614277755,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=1,100,product,shared_area,0.03435102386467523,5000,1.0,0.0,0.0
692277,ball,ball_continuous_radius_alpha=1,100,product,distance,143.15761100216983,5000,0.052,0.948,0.104
692277,ball,ball_continuous_radius_alpha=1,100,square,intersection,0.31253892626443336,5000,0.9574,0.04259999999999997,0.08519999999999994
692277,ball,ball_continuous_radius_alpha=1,100,square,shared_area,0.0011303011655975467,5000,0.085,0.915,0.17
692277,ball,ball_continuous_radius_alpha=1,100,square,distance,6.215470647587439,5000,0.3106,0.6894,0.6212
