Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
692243,ball,ball_bivariate_radius_alpha=0,100,product,intersection,284.0,5000,0.3384,0.6616,0.6768
692243,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,1.0923233292156023,5000,0.1264,0.8735999999999999,0.2528
692243,ball,ball_bivariate_radius_alpha=0,100,product,distance,5245.922657326082,5000,0.4194,0.5806,0.8388
692243,ball,ball_bivariate_radius_alpha=0,100,square,intersection,341.0,5000,0.852,0.14800000000000002,0.29600000000000004
692243,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,1.5494643235916623,5000,0.9744,0.025599999999999956,0.05119999999999991
692243,ball,ball_bivariate_radius_alpha=0,100,square,distance,5876.683751167391,5000,0.306,0.694,0.612
692243,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,625.0,5000,0.5812,0.41879999999999995,0.8375999999999999
692243,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,2.6417876528072646,5000,0.4116,0.5884,0.8232
692243,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,11122.606408493471,5000,0.392,0.608,0.784
692243,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,308.0,5000,0.158,0.842,0.316
692243,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,1.3535999055867871,5000,0.339,0.661,0.678
692243,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,6169.264995290353,5000,0.8882,0.11180000000000001,0.22360000000000002
692243,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,324.0,5000,0.337,0.663,0.674
692243,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,1.413820204968804,5000,0.463,0.5369999999999999,0.926
692243,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,5899.423459254787,5000,0.518,0.482,0.964
692243,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,632.0,5000,0.0926,0.9074,0.1852
692243,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,2.7674201105555913,5000,0.3038,0.6961999999999999,0.6076
692243,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,12068.688454545141,5000,0.885,0.11499999999999999,0.22999999999999998
692243,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,398.0,5000,0.9876,0.012399999999999967,0.024799999999999933
692243,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,1.9966409291240568,5000,0.9994,0.0006000000000000449,0.0012000000000000899
692243,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,6152.603031675222,5000,0.6578,0.34219999999999995,0.6843999999999999
692243,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,318.0,5000,0.1936,0.8064,0.3872
692243,ball,ball_bivariate_radius_alpha=0.5,100,square,shared_area,1.3687582385191726,5000,0.258,0.742,0.516
692243,ball,ball_bivariate_radius_alpha=0.5,100,square,distance,5886.941380764434,5000,0.2316,0.7684,0.4632
692243,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,intersection,716.0,5000,0.991,0.009000000000000008,0.018000000000000016
