Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
226,ball,bivariate_radius_alpha=0,product,intersection,154.0,5000,0.228,0.772,0.456
226,ball,bivariate_radius_alpha=0,product,shared_area,1.3804492847817507,5000,0.5178,0.48219999999999996,0.9643999999999999
226,ball,bivariate_radius_alpha=0,product,distance,1069.9075900343091,5000,0.2,0.8,0.4
226,ball,bivariate_radius_alpha=0,square,intersection,181.0,5000,0.9006,0.09940000000000004,0.1988000000000001
226,ball,bivariate_radius_alpha=0,square,shared_area,1.461886598984165,5000,0.7052,0.29479999999999995,0.5895999999999999
226,ball,bivariate_radius_alpha=0,square,distance,1136.1931757578182,5000,0.366,0.634,0.732
226,ball,bivariate_radius_alpha=0,first_mark,intersection,335.0,5000,0.4586,0.5414,0.9172
226,ball,bivariate_radius_alpha=0,first_mark,shared_area,2.8423358837659154,5000,0.6438,0.35619999999999996,0.7123999999999999
226,ball,bivariate_radius_alpha=0,first_mark,distance,2206.1007657921273,5000,0.1732,0.8268,0.3464
226,ball,bivariate_radius_alpha=0.25,product,intersection,154.0,5000,0.2382,0.7618,0.4764
226,ball,bivariate_radius_alpha=0.25,product,shared_area,1.6292072571614824,5000,0.8802,0.11980000000000002,0.23960000000000004
226,ball,bivariate_radius_alpha=0.25,product,distance,1087.560423077392,5000,0.2968,0.7032,0.5936
226,ball,bivariate_radius_alpha=0.25,square,intersection,187.0,5000,0.9812,0.01880000000000004,0.03760000000000008
226,ball,bivariate_radius_alpha=0.25,square,shared_area,1.449724930623313,5000,0.6604,0.3396,0.6792
226,ball,bivariate_radius_alpha=0.25,square,distance,1132.3317154391907,5000,0.1068,0.8932,0.2136
226,ball,bivariate_radius_alpha=0.25,first_mark,intersection,341.0,5000,0.6068,0.3932,0.7864
226,ball,bivariate_radius_alpha=0.25,first_mark,shared_area,3.0789321877847957,5000,0.9488,0.05120000000000002,0.10240000000000005
226,ball,bivariate_radius_alpha=0.25,first_mark,distance,2219.8921385165827,5000,0.247,0.753,0.494
226,ball,bivariate_radius_alpha=0.5,product,intersection,266.0,5000,0.9354,0.06459999999999999,0.12919999999999998
226,ball,bivariate_radius_alpha=0.5,product,shared_area,2.4223431804863305,5000,0.9808,0.019199999999999995,0.03839999999999999
226,ball,bivariate_radius_alpha=0.5,product,distance,1561.1213615293716,5000,0.4382,0.5618000000000001,0.8764
226,ball,bivariate_radius_alpha=0.5,square,intersection,151.0,5000,0.0804,0.9196,0.1608
226,ball,bivariate_radius_alpha=0.5,square,shared_area,1.1814833475255406,5000,0.0552,0.9448,0.1104
226,ball,bivariate_radius_alpha=0.5,square,distance,1098.6260776261865,5000,0.4074,0.5926,0.8148
226,ball,bivariate_radius_alpha=0.5,first_mark,intersection,417.0,5000,0.8964,0.10360000000000003,0.20720000000000005
226,ball,bivariate_radius_alpha=0.5,first_mark,shared_area,3.6038265280118718,5000,0.9658,0.03420000000000001,0.06840000000000002
226,ball,bivariate_radius_alpha=0.5,first_mark,distance,2659.747439155559,5000,0.3972,0.6028,0.7944
226,ball,bivariate_radius_alpha=0.75,product,intersection,130.0,5000,0.5672,0.43279999999999996,0.8655999999999999
226,ball,bivariate_radius_alpha=0.75,product,shared_area,1.5268969286760887,5000,0.9902,0.009800000000000031,0.019600000000000062
226,ball,bivariate_radius_alpha=0.75,product,distance,876.1726175991856,5000,0.6386,0.36140000000000005,0.7228000000000001
226,ball,bivariate_radius_alpha=0.75,square,intersection,174.0,5000,0.7476,0.25239999999999996,0.5047999999999999
226,ball,bivariate_radius_alpha=0.75,square,shared_area,1.3489724302251698,5000,0.3518,0.6482,0.7036
226,ball,bivariate_radius_alpha=0.75,square,distance,1120.9213088381764,5000,0.4518,0.5482,0.9036
226,ball,bivariate_radius_alpha=0.75,first_mark,intersection,304.0,5000,0.7088,0.2912,0.5824
226,ball,bivariate_radius_alpha=0.75,first_mark,shared_area,2.8758693589012587,5000,0.992,0.008000000000000007,0.016000000000000014
226,ball,bivariate_radius_alpha=0.75,first_mark,distance,1997.0939264373621,5000,0.6066,0.39339999999999997,0.7867999999999999
226,ball,bivariate_radius_alpha=1,product,intersection,274.0,5000,0.9992,0.0008000000000000229,0.0016000000000000458
226,ball,bivariate_radius_alpha=1,product,shared_area,2.9248801201175216,5000,1.0,0.0,0.0
226,ball,bivariate_radius_alpha=1,product,distance,1237.9243355876922,5000,0.003,0.997,0.006
226,ball,bivariate_radius_alpha=1,square,intersection,157.0,5000,0.1146,0.8854,0.2292
226,ball,bivariate_radius_alpha=1,square,shared_area,1.0831874911636188,5000,0.0054,0.9946,0.0108
226,ball,bivariate_radius_alpha=1,square,distance,1146.1860528966006,5000,0.9524,0.047599999999999976,0.09519999999999995
226,ball,bivariate_radius_alpha=1,first_mark,intersection,431.0,5000,0.9998,0.00019999999999997797,0.00039999999999995595
226,ball,bivariate_radius_alpha=1,first_mark,shared_area,4.00806761128114,5000,1.0,0.0,0.0
226,ball,bivariate_radius_alpha=1,first_mark,distance,2384.1103884842923,5000,0.0028,0.9972,0.0056
226,ball,continuous_radius_alpha=0,product,intersection,6.63958589934369,5000,0.2708,0.7292000000000001,0.5416
226,ball,continuous_radius_alpha=0,product,shared_area,0.05592174963225413,5000,0.5314,0.4686,0.9372
226,ball,continuous_radius_alpha=0,product,distance,44.921957932720005,5000,0.2474,0.7525999999999999,0.4948
226,ball,continuous_radius_alpha=0,square,intersection,0.5318231251081494,5000,0.7468,0.2532,0.5064
226,ball,continuous_radius_alpha=0,square,shared_area,0.004560561255260595,5000,0.8154,0.1846,0.3692
226,ball,continuous_radius_alpha=0,square,distance,3.3348326276149765,5000,0.1684,0.8316,0.3368
226,ball,continuous_radius_alpha=0,first_mark,intersection,66.91167855604907,5000,0.2982,0.7018,0.5964
226,ball,continuous_radius_alpha=0,first_mark,shared_area,0.558885974624925,5000,0.5762,0.42379999999999995,0.8475999999999999
226,ball,continuous_radius_alpha=0,first_mark,distance,450.67317625233807,5000,0.2436,0.7564,0.4872
226,ball,continuous_radius_alpha=0.25,product,intersection,6.875506141621593,5000,0.9806,0.019399999999999973,0.038799999999999946
226,ball,continuous_radius_alpha=0.25,product,shared_area,0.05899054455442006,5000,0.9964,0.0036000000000000476,0.007200000000000095
226,ball,continuous_radius_alpha=0.25,product,distance,43.736545351889504,5000,0.1916,0.8084,0.3832
226,ball,continuous_radius_alpha=0.25,square,intersection,0.3312548095628649,5000,0.1976,0.8024,0.3952
226,ball,continuous_radius_alpha=0.25,square,shared_area,0.002593466447542382,5000,0.1258,0.8742,0.2516
226,ball,continuous_radius_alpha=0.25,square,distance,2.310117113076171,5000,0.2118,0.7882,0.4236
226,ball,continuous_radius_alpha=0.25,first_mark,intersection,67.91430023934741,5000,0.979,0.02100000000000002,0.04200000000000004
226,ball,continuous_radius_alpha=0.25,first_mark,shared_area,0.5713101374650639,5000,0.9948,0.005199999999999982,0.010399999999999965
226,ball,continuous_radius_alpha=0.25,first_mark,distance,444.6633396010693,5000,0.1946,0.8054,0.3892
226,ball,continuous_radius_alpha=0.5,product,intersection,7.467976827033621,5000,0.9998,0.00019999999999997797,0.00039999999999995595
226,ball,continuous_radius_alpha=0.5,product,shared_area,0.06588859352529239,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=0.5,product,distance,45.74946027892345,5000,0.0032,0.9968,0.0064
226,ball,continuous_radius_alpha=0.5,square,intersection,0.28896481675421426,5000,0.4348,0.5651999999999999,0.8696
226,ball,continuous_radius_alpha=0.5,square,shared_area,0.001873037787068735,5000,0.013,0.987,0.026
226,ball,continuous_radius_alpha=0.5,square,distance,1.9699969503227244,5000,0.5148,0.48519999999999996,0.9703999999999999
226,ball,continuous_radius_alpha=0.5,first_mark,intersection,70.9354065837951,5000,0.9998,0.00019999999999997797,0.00039999999999995595
226,ball,continuous_radius_alpha=0.5,first_mark,shared_area,0.6051934558339744,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=0.5,first_mark,distance,454.6953400980798,5000,0.003,0.997,0.006
226,ball,continuous_radius_alpha=0.75,product,intersection,7.874469520718314,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=0.75,product,shared_area,0.07100735918182477,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=0.75,product,distance,47.42560585243791,5000,0.0044,0.9956,0.0088
226,ball,continuous_radius_alpha=0.75,square,intersection,0.33369615504884903,5000,0.2782,0.7218,0.5564
226,ball,continuous_radius_alpha=0.75,square,shared_area,0.0019742163129391746,5000,0.0008,0.9992,0.0016
226,ball,continuous_radius_alpha=0.75,square,distance,2.3247236565440126,5000,0.456,0.544,0.912
226,ball,continuous_radius_alpha=0.75,first_mark,intersection,72.86996181980913,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=0.75,first_mark,shared_area,0.6276377634809456,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=0.75,first_mark,distance,462.96014404083894,5000,0.0036,0.9964,0.0072
226,ball,continuous_radius_alpha=1,product,intersection,8.269005812659472,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=1,product,shared_area,0.07727715526245775,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=1,product,distance,48.067968206293955,5000,0.0024,0.9976,0.0048
226,ball,continuous_radius_alpha=1,square,intersection,0.5188136702233543,5000,0.1778,0.8222,0.3556
226,ball,continuous_radius_alpha=1,square,shared_area,0.002919650871450338,5000,0.0,1.0,0.0
226,ball,continuous_radius_alpha=1,square,distance,3.7485917376610005,5000,0.6912,0.30879999999999996,0.6175999999999999
226,ball,continuous_radius_alpha=1,first_mark,intersection,74.76064766580068,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=1,first_mark,shared_area,0.6541823530509256,5000,1.0,0.0,0.0
226,ball,continuous_radius_alpha=1,first_mark,distance,466.1198058499135,5000,0.002,0.998,0.004
226,ball,N_N_dist_alpha=0,product,intersection,382.9160844285972,5000,0.1662,0.8338,0.3324
226,ball,N_N_dist_alpha=0,product,shared_area,2.8777907102047084,5000,0.027,0.973,0.054
226,ball,N_N_dist_alpha=0,product,distance,2708.1997035020513,5000,0.446,0.554,0.892
226,ball,N_N_dist_alpha=0,square,intersection,133.1630539500267,5000,0.418,0.5820000000000001,0.836
226,ball,N_N_dist_alpha=0,square,shared_area,1.084490477532609,5000,0.3878,0.6122000000000001,0.7756
226,ball,N_N_dist_alpha=0,square,distance,928.8804520066604,5000,0.8676,0.13239999999999996,0.2647999999999999
226,ball,N_N_dist_alpha=0,first_mark,intersection,511.7622835082628,5000,0.2206,0.7794,0.4412
226,ball,N_N_dist_alpha=0,first_mark,shared_area,4.043331944905094,5000,0.0416,0.9584,0.0832
226,ball,N_N_dist_alpha=0,first_mark,distance,3500.0432638975326,5000,0.4188,0.5811999999999999,0.8376
226,ball,N_N_dist_alpha=0.25,product,intersection,232.21132232895332,5000,0.69,0.31000000000000005,0.6200000000000001
226,ball,N_N_dist_alpha=0.25,product,shared_area,2.013384987695357,5000,0.8288,0.17120000000000002,0.34240000000000004
226,ball,N_N_dist_alpha=0.25,product,distance,1573.7628241604,5000,0.8872,0.11280000000000001,0.22560000000000002
226,ball,N_N_dist_alpha=0.25,square,intersection,76.22546727825417,5000,0.506,0.494,0.988
226,ball,N_N_dist_alpha=0.25,square,shared_area,0.6461537307028946,5000,0.6128,0.3872,0.7744
226,ball,N_N_dist_alpha=0.25,square,distance,506.42033566059513,5000,0.3576,0.6424000000000001,0.7152
226,ball,N_N_dist_alpha=0.25,first_mark,intersection,392.1579347457538,5000,0.5658,0.43420000000000003,0.8684000000000001
226,ball,N_N_dist_alpha=0.25,first_mark,shared_area,3.3307313658116016,5000,0.7954,0.2046,0.4092
226,ball,N_N_dist_alpha=0.25,first_mark,distance,2670.9580111592077,5000,0.8832,0.11680000000000001,0.23360000000000003
226,ball,N_N_dist_alpha=0.5,product,intersection,91.95271785681592,5000,0.2156,0.7844,0.4312
226,ball,N_N_dist_alpha=0.5,product,shared_area,0.7741298718180153,5000,0.3638,0.6362,0.7276
226,ball,N_N_dist_alpha=0.5,product,distance,661.8285504234026,5000,0.7546,0.24539999999999995,0.4907999999999999
226,ball,N_N_dist_alpha=0.5,square,intersection,36.986671178991074,5000,0.9054,0.09460000000000002,0.18920000000000003
226,ball,N_N_dist_alpha=0.5,square,shared_area,0.2804167107902592,5000,0.4666,0.5334,0.9332
226,ball,N_N_dist_alpha=0.5,square,distance,228.39985356154503,5000,0.4032,0.5968,0.8064
226,ball,N_N_dist_alpha=0.5,first_mark,intersection,251.23025796105173,5000,0.2894,0.7106,0.5788
226,ball,N_N_dist_alpha=0.5,first_mark,shared_area,2.068093934142593,5000,0.3026,0.6974,0.6052
