Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
692246,ball,ball_bivariate_radius_alpha=0,100,product,intersection,330.0,5000,0.3152,0.6848000000000001,0.6304
692246,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,1.4882647291184266,5000,0.5522,0.4478,0.8956
692246,ball,ball_bivariate_radius_alpha=0,100,product,distance,6221.584033826004,5000,0.8224,0.17759999999999998,0.35519999999999996
692246,ball,ball_bivariate_radius_alpha=0,100,square,intersection,314.0,5000,0.6756,0.3244,0.6488
692246,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,1.352072525693194,5000,0.6074,0.39259999999999995,0.7851999999999999
692246,ball,ball_bivariate_radius_alpha=0,100,square,distance,5455.900665343934,5000,0.4472,0.5528,0.8944
692246,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,644.0,5000,0.3948,0.6052,0.7896
692246,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,2.8403372548116206,5000,0.6118,0.3882,0.7764
692246,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,11677.484699169938,5000,0.8282,0.17179999999999995,0.3435999999999999
692246,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,302.0,5000,0.5014,0.49860000000000004,0.9972000000000001
692246,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,1.5316348328830007,5000,0.933,0.06699999999999995,0.1339999999999999
692246,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,5340.0477785895055,5000,0.4314,0.5686,0.8628
692246,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,293.0,5000,0.096,0.904,0.192
692246,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,1.1879603473039633,5000,0.0366,0.9634,0.0732
692246,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,5465.189867286213,5000,0.2294,0.7706,0.4588
692246,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,595.0,5000,0.212,0.788,0.424
692246,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,2.719595180186964,5000,0.7398,0.2602,0.5204
692246,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,10805.237645875719,5000,0.4026,0.5973999999999999,0.8052
692246,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,292.0,5000,0.9816,0.018399999999999972,0.036799999999999944
692246,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,1.2671452857389418,5000,0.946,0.05400000000000005,0.1080000000000001
692246,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,4434.730611899582,5000,0.8172,0.18279999999999996,0.3655999999999999
692246,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,297.0,5000,0.235,0.765,0.47
692246,ball,ball_bivariate_radius_alpha=0.5,100,square,shared_area,1.3089741100726011,5000,0.4278,0.5722,0.8556
692246,ball,ball_bivariate_radius_alpha=0.5,100,square,distance,5411.899086099742,5000,0.5038,0.4962,0.9924
692246,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,intersection,589.0,5000,0.979,0.02100000000000002,0.04200000000000004
692246,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,shared_area,2.576119395811543,5000,0.9592,0.04079999999999995,0.0815999999999999
692246,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,distance,9846.629697999326,5000,0.7858,0.21419999999999995,0.4283999999999999
692246,ball,ball_bivariate_radius_alpha=0.75,100,product,intersection,260.0,5000,0.4086,0.5913999999999999,0.8172
692246,ball,ball_bivariate_radius_alpha=0.75,100,product,shared_area,1.3433658861876978,5000,0.9086,0.09140000000000004,0.18280000000000007
692246,ball,ball_bivariate_radius_alpha=0.75,100,product,distance,4743.112388351138,5000,0.5778,0.4222,0.8444
692246,ball,ball_bivariate_radius_alpha=0.75,100,square,intersection,323.0,5000,0.9082,0.09179999999999999,0.18359999999999999
692246,ball,ball_bivariate_radius_alpha=0.75,100,square,shared_area,1.3827872260290874,5000,0.7568,0.24319999999999997,0.48639999999999994
692246,ball,ball_bivariate_radius_alpha=0.75,100,square,distance,5449.592145209284,5000,0.4694,0.5306,0.9388
692246,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,intersection,583.0,5000,0.6816,0.3184,0.6368
692246,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,shared_area,2.7261531122167852,5000,0.9778,0.022199999999999998,0.044399999999999995
692246,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,distance,10192.704533560425,5000,0.5686,0.4314,0.8628
692246,ball,ball_bivariate_radius_alpha=1,100,product,intersection,444.0,5000,0.9714,0.02859999999999996,0.05719999999999992
692246,ball,ball_bivariate_radius_alpha=1,100,product,shared_area,2.3429328439037094,5000,1.0,0.0,0.0
692246,ball,ball_bivariate_radius_alpha=1,100,product,distance,7152.916874188556,5000,0.8906,0.10940000000000005,0.2188000000000001
692246,ball,ball_bivariate_radius_alpha=1,100,square,intersection,296.0,5000,0.2604,0.7396,0.5208
692246,ball,ball_bivariate_radius_alpha=1,100,square,shared_area,1.1998172437714487,5000,0.076,0.924,0.152
692246,ball,ball_bivariate_radius_alpha=1,100,square,distance,5351.6245196973905,5000,0.0792,0.9208,0.1584
692246,ball,ball_bivariate_radius_alpha=1,100,first_mark,intersection,740.0,5000,0.9864,0.013599999999999945,0.02719999999999989
692246,ball,ball_bivariate_radius_alpha=1,100,first_mark,shared_area,3.5427500876751576,5000,1.0,0.0,0.0
692246,ball,ball_bivariate_radius_alpha=1,100,first_mark,distance,12504.541393885947,5000,0.8782,0.12180000000000002,0.24360000000000004
692246,ball,ball_continuous_radius_alpha=0,100,product,intersection,7.14772133183232,5000,0.984,0.016000000000000014,0.03200000000000003
692246,ball,ball_continuous_radius_alpha=0,100,product,shared_area,0.030780752929795138,5000,0.9146,0.08540000000000003,0.17080000000000006
692246,ball,ball_continuous_radius_alpha=0,100,product,distance,123.37857284369011,5000,0.5862,0.41379999999999995,0.8275999999999999
692246,ball,ball_continuous_radius_alpha=0,100,square,intersection,0.2863731250295671,5000,0.8562,0.14380000000000004,0.2876000000000001
692246,ball,ball_continuous_radius_alpha=0,100,square,shared_area,0.0012673145153459366,5000,0.8648,0.1352,0.2704
692246,ball,ball_continuous_radius_alpha=0,100,square,distance,4.860261218162282,5000,0.6414,0.35860000000000003,0.7172000000000001
692246,ball,ball_continuous_radius_alpha=0,100,first_mark,intersection,93.78658141792134,5000,0.9906,0.009399999999999964,0.018799999999999928
692246,ball,ball_continuous_radius_alpha=0,100,first_mark,shared_area,0.4047606512693217,5000,0.9356,0.06440000000000001,0.12880000000000003
692246,ball,ball_continuous_radius_alpha=0,100,first_mark,distance,1640.4824054273984,5000,0.5876,0.4124,0.8248
692246,ball,ball_continuous_radius_alpha=0.25,100,product,intersection,7.141034576426271,5000,0.953,0.04700000000000004,0.09400000000000008
692246,ball,ball_continuous_radius_alpha=0.25,100,product,shared_area,0.031860286916241425,5000,0.9998,0.00019999999999997797,0.00039999999999995595
692246,ball,ball_continuous_radius_alpha=0.25,100,product,distance,125.03529851060401,5000,0.759,0.241,0.482
692246,ball,ball_continuous_radius_alpha=0.25,100,square,intersection,0.1726470174505075,5000,0.6938,0.3062,0.6124
692246,ball,ball_continuous_radius_alpha=0.25,100,square,shared_area,0.0007513604206737212,5000,0.6856,0.3144,0.6288
692246,ball,ball_continuous_radius_alpha=0.25,100,square,distance,2.9857587194895037,5000,0.5522,0.4478,0.8956
692246,ball,ball_continuous_radius_alpha=0.25,100,first_mark,intersection,93.6773016730874,5000,0.9602,0.03979999999999995,0.0795999999999999
692246,ball,ball_continuous_radius_alpha=0.25,100,first_mark,shared_area,0.4113737751622524,5000,1.0,0.0,0.0
692246,ball,ball_continuous_radius_alpha=0.25,100,first_mark,distance,1651.3882588690385,5000,0.7588,0.24119999999999997,0.48239999999999994
692246,ball,ball_continuous_radius_alpha=0.5,100,product,intersection,7.097071631653097,5000,1.0,0.0,0.0
692246,ball,ball_continuous_radius_alpha=0.5,100,product,shared_area,0.03217331500236049,5000,1.0,0.0,0.0
692246,ball,ball_continuous_radius_alpha=0.5,100,product,distance,120.79006746567282,5000,0.1342,0.8658,0.2684
692246,ball,ball_continuous_radius_alpha=0.5,100,square,intersection,0.14671068478897145,5000,0.7004,0.2996,0.5992
692246,ball,ball_continuous_radius_alpha=0.5,100,square,shared_area,0.0006117379949542867,5000,0.4828,0.5172,0.9656
692246,ball,ball_continuous_radius_alpha=0.5,100,square,distance,2.5125433782478312,5000,0.384,0.616,0.768
692246,ball,ball_continuous_radius_alpha=0.5,100,first_mark,intersection,93.35327939624095,5000,1.0,0.0,0.0
692246,ball,ball_continuous_radius_alpha=0.5,100,first_mark,shared_area,0.4131566896923332,5000,1.0,0.0,0.0
692246,ball,ball_continuous_radius_alpha=0.5,100,first_mark,distance,1623.0396623915076,5000,0.1298,0.8702,0.2596
692246,ball,ball_continuous_radius_alpha=0.75,100,product,intersection,7.2922026061685115,5000,1.0,0.0,0.0
692246,ball,ball_continuous_radius_alpha=0.75,100,product,shared_area,0.033650087385106366,5000,1.0,0.0,0.0
692246,ball,ball_continuous_radius_alpha=0.75,100,product,distance,123.9726122513161,5000,0.5878,0.4122,0.8244
