Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
2132,ball,ball_bivariate_radius_alpha=0,100,product,intersection,264.0,5000,0.2914,0.7086,0.5828
2132,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,1.046535258423491,5000,0.0774,0.9226,0.1548
2132,ball,ball_bivariate_radius_alpha=0,100,product,distance,4994.275402467781,5000,0.2416,0.7584,0.4832
2132,ball,ball_bivariate_radius_alpha=0,100,square,intersection,332.0,5000,0.5254,0.4746,0.9492
2132,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,1.3673764030337379,5000,0.0816,0.9184,0.1632
2132,ball,ball_bivariate_radius_alpha=0,100,square,distance,6065.854834304175,5000,0.1666,0.8334,0.3332
2132,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,596.0,5000,0.3086,0.6914,0.6172
2132,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,2.413911661457229,5000,0.0068,0.9932,0.0136
2132,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,11060.130236771956,5000,0.2212,0.7787999999999999,0.4424
2132,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,276.0,5000,0.4028,0.5972,0.8056
2132,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,1.3593059770895117,5000,0.7546,0.24539999999999995,0.4907999999999999
2132,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,5110.165693479579,5000,0.2556,0.7444,0.5112
2132,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,364.0,5000,0.9986,0.0013999999999999568,0.0027999999999999137
2132,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,1.5334797944335539,5000,0.738,0.262,0.524
2132,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,6084.090562061607,5000,0.3118,0.6881999999999999,0.6236
2132,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,640.0,5000,0.9018,0.09819999999999995,0.1963999999999999
2132,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,2.892785771523066,5000,0.8666,0.13339999999999996,0.2667999999999999
2132,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,11194.256255541184,5000,0.247,0.753,0.494
2132,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,392.0,5000,0.9856,0.014399999999999968,0.028799999999999937
2132,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,1.7907110417640082,5000,0.968,0.03200000000000003,0.06400000000000006
2132,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,5555.999502055185,5000,0.0006,0.9994,0.0012
2132,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,323.0,5000,0.2076,0.7924,0.4152
2132,ball,ball_bivariate_radius_alpha=0.5,100,square,shared_area,1.4553468020549043,5000,0.3162,0.6838,0.6324
2132,ball,ball_bivariate_radius_alpha=0.5,100,square,distance,6132.967150661402,5000,0.655,0.345,0.69
2132,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,intersection,715.0,5000,0.9914,0.008600000000000052,0.017200000000000104
2132,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,shared_area,3.2460578438189125,5000,0.9782,0.02180000000000004,0.04360000000000008
2132,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,distance,11688.966652716588,5000,0.0004,0.9996,0.0008
2132,ball,ball_bivariate_radius_alpha=0.75,100,product,intersection,344.0,5000,0.9918,0.008199999999999985,0.01639999999999997
2132,ball,ball_bivariate_radius_alpha=0.75,100,product,shared_area,1.7896278736955669,5000,0.9996,0.00039999999999995595,0.0007999999999999119
2132,ball,ball_bivariate_radius_alpha=0.75,100,product,distance,5335.522834903034,5000,0.78,0.21999999999999997,0.43999999999999995
2132,ball,ball_bivariate_radius_alpha=0.75,100,square,intersection,322.0,5000,0.2332,0.7668,0.4664
2132,ball,ball_bivariate_radius_alpha=0.75,100,square,shared_area,1.4825687842930677,5000,0.4916,0.5084,0.9832
2132,ball,ball_bivariate_radius_alpha=0.75,100,square,distance,6168.872268581901,5000,0.9814,0.01859999999999995,0.0371999999999999
2132,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,intersection,666.0,5000,0.9936,0.006399999999999961,0.012799999999999923
2132,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,shared_area,3.272196657988635,5000,1.0,0.0,0.0
2132,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,distance,11504.395103484934,5000,0.8722,0.12780000000000002,0.25560000000000005
2132,ball,ball_bivariate_radius_alpha=1,100,product,intersection,378.0,5000,0.98,0.020000000000000018,0.040000000000000036
2132,ball,ball_bivariate_radius_alpha=1,100,product,shared_area,2.125024637601364,5000,1.0,0.0,0.0
2132,ball,ball_bivariate_radius_alpha=1,100,product,distance,5777.253106688195,5000,0.0874,0.9126,0.1748
2132,ball,ball_bivariate_radius_alpha=1,100,square,intersection,345.0,5000,0.8356,0.1644,0.3288
2132,ball,ball_bivariate_radius_alpha=1,100,square,shared_area,1.4523157549392391,5000,0.3006,0.6994,0.6012
