Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
692357,ball,ball_bivariate_radius_alpha=0,100,product,intersection,298.0,5000,0.382,0.618,0.764
692357,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,1.3565434495764297,5000,0.558,0.44199999999999995,0.8839999999999999
692357,ball,ball_bivariate_radius_alpha=0,100,product,distance,5276.042630812062,5000,0.2454,0.7545999999999999,0.4908
692357,ball,ball_bivariate_radius_alpha=0,100,square,intersection,302.0,5000,0.7932,0.20679999999999998,0.41359999999999997
692357,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,1.3233102189030537,5000,0.701,0.29900000000000004,0.5980000000000001
692357,ball,ball_bivariate_radius_alpha=0,100,square,distance,5134.849833670806,5000,0.1106,0.8894,0.2212
692357,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,600.0,5000,0.5506,0.4494,0.8988
692357,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,2.679853668479483,5000,0.6736,0.3264,0.6528
692357,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,10410.89246448287,5000,0.2046,0.7954,0.4092
692357,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,288.0,5000,0.6356,0.36439999999999995,0.7287999999999999
692357,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,1.4090249741401562,5000,0.8898,0.11019999999999996,0.22039999999999993
692357,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,5073.588974678516,5000,0.8252,0.17479999999999996,0.3495999999999999
692357,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,289.0,5000,0.366,0.634,0.732
692357,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,1.2448808427180833,5000,0.2902,0.7098,0.5804
692357,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,5142.41971976101,5000,0.2604,0.7396,0.5208
692357,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,577.0,5000,0.5848,0.4152,0.8304
692357,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,2.6539058168582392,5000,0.871,0.129,0.258
692357,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,10216.008694439528,5000,0.799,0.20099999999999996,0.4019999999999999
692357,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,356.0,5000,0.999,0.0010000000000000009,0.0020000000000000018
692357,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,1.7616313125651386,5000,0.9998,0.00019999999999997797,0.00039999999999995595
692357,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,4783.542161824156,5000,0.1434,0.8566,0.2868
692357,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,288.0,5000,0.3378,0.6622,0.6756
692357,ball,ball_bivariate_radius_alpha=0.5,100,square,shared_area,1.2473675101634207,5000,0.3086,0.6914,0.6172
692357,ball,ball_bivariate_radius_alpha=0.5,100,square,distance,5153.882818611593,5000,0.5612,0.43879999999999997,0.8775999999999999
692357,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,intersection,644.0,5000,0.9998,0.00019999999999997797,0.00039999999999995595
692357,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,shared_area,3.008998822728559,5000,1.0,0.0,0.0
692357,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,distance,9937.42498043575,5000,0.139,0.861,0.278
692357,ball,ball_bivariate_radius_alpha=0.75,100,product,intersection,392.0,5000,0.978,0.02200000000000002,0.04400000000000004
692357,ball,ball_bivariate_radius_alpha=0.75,100,product,shared_area,1.9010489315657086,5000,0.9964,0.0036000000000000476,0.007200000000000095
692357,ball,ball_bivariate_radius_alpha=0.75,100,product,distance,6020.862788490964,5000,0.6504,0.3496,0.6992
692357,ball,ball_bivariate_radius_alpha=0.75,100,square,intersection,296.0,5000,0.6672,0.3328,0.6656
692357,ball,ball_bivariate_radius_alpha=0.75,100,square,shared_area,1.2485125719315915,5000,0.3452,0.6548,0.6904
692357,ball,ball_bivariate_radius_alpha=0.75,100,square,distance,5098.665554811734,5000,0.0832,0.9168000000000001,0.1664
692357,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,intersection,688.0,5000,0.9994,0.0006000000000000449,0.0012000000000000899
692357,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,shared_area,3.1495615034972997,5000,0.9998,0.00019999999999997797,0.00039999999999995595
692357,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,distance,11119.528343302696,5000,0.5942,0.40580000000000005,0.8116000000000001
692357,ball,ball_bivariate_radius_alpha=1,100,product,intersection,326.0,5000,0.9994,0.0006000000000000449,0.0012000000000000899
692357,ball,ball_bivariate_radius_alpha=1,100,product,shared_area,1.7542519515888386,5000,1.0,0.0,0.0
692357,ball,ball_bivariate_radius_alpha=1,100,product,distance,4115.748485119068,5000,0.2382,0.7618,0.4764
692357,ball,ball_bivariate_radius_alpha=1,100,square,intersection,291.0,5000,0.5004,0.49960000000000004,0.9992000000000001
692357,ball,ball_bivariate_radius_alpha=1,100,square,shared_area,1.1912107891795194,5000,0.1396,0.8604,0.2792
692357,ball,ball_bivariate_radius_alpha=1,100,square,distance,5106.570534952471,5000,0.4082,0.5918,0.8164
692357,ball,ball_bivariate_radius_alpha=1,100,first_mark,intersection,617.0,5000,1.0,0.0,0.0
692357,ball,ball_bivariate_radius_alpha=1,100,first_mark,shared_area,2.9454627407683582,5000,1.0,0.0,0.0
692357,ball,ball_bivariate_radius_alpha=1,100,first_mark,distance,9222.31902007154,5000,0.2408,0.7592,0.4816
692357,ball,ball_continuous_radius_alpha=0,100,product,intersection,6.523836265364242,5000,0.4406,0.5594,0.8812
692357,ball,ball_continuous_radius_alpha=0,100,product,shared_area,0.02916261545141941,5000,0.8062,0.19379999999999997,0.38759999999999994
692357,ball,ball_continuous_radius_alpha=0,100,product,distance,116.17694285212352,5000,0.89,0.10999999999999999,0.21999999999999997
692357,ball,ball_continuous_radius_alpha=0,100,square,intersection,0.21216529386602942,5000,0.3426,0.6574,0.6852
692357,ball,ball_continuous_radius_alpha=0,100,square,shared_area,0.0009276018570962812,5000,0.375,0.625,0.75
692357,ball,ball_continuous_radius_alpha=0,100,square,distance,3.76142918156531,5000,0.0824,0.9176,0.1648
692357,ball,ball_continuous_radius_alpha=0,100,first_mark,intersection,87.00960370725915,5000,0.3952,0.6048,0.7904
692357,ball,ball_continuous_radius_alpha=0,100,first_mark,shared_area,0.3855295099532651,5000,0.7788,0.22119999999999995,0.4423999999999999
692357,ball,ball_continuous_radius_alpha=0,100,first_mark,distance,1544.1918529185573,5000,0.8898,0.11019999999999996,0.22039999999999993
692357,ball,ball_continuous_radius_alpha=0.25,100,product,intersection,6.7131140853405,5000,0.9528,0.04720000000000002,0.09440000000000004
692357,ball,ball_continuous_radius_alpha=0.25,100,product,shared_area,0.030169081024789383,5000,0.9964,0.0036000000000000476,0.007200000000000095
692357,ball,ball_continuous_radius_alpha=0.25,100,product,distance,116.49711157227004,5000,0.5136,0.48640000000000005,0.9728000000000001
692357,ball,ball_continuous_radius_alpha=0.25,100,square,intersection,0.1376970296529803,5000,0.147,0.853,0.294
692357,ball,ball_continuous_radius_alpha=0.25,100,square,shared_area,0.0006174896116644355,5000,0.3198,0.6802,0.6396
692357,ball,ball_continuous_radius_alpha=0.25,100,square,distance,2.5647869229698053,5000,0.3558,0.6442,0.7116
692357,ball,ball_continuous_radius_alpha=0.25,100,first_mark,intersection,88.32880859967507,5000,0.9548,0.04520000000000002,0.09040000000000004
692357,ball,ball_continuous_radius_alpha=0.25,100,first_mark,shared_area,0.3925075115052668,5000,0.997,0.0030000000000000027,0.006000000000000005
692357,ball,ball_continuous_radius_alpha=0.25,100,first_mark,distance,1546.2278490210792,5000,0.5096,0.49039999999999995,0.9807999999999999
692357,ball,ball_continuous_radius_alpha=0.5,100,product,intersection,6.6330078134456265,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=0.5,100,product,shared_area,0.03056701565864775,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=0.5,100,product,distance,113.16878549749715,5000,0.4738,0.5262,0.9476
692357,ball,ball_continuous_radius_alpha=0.5,100,square,intersection,0.11554304149022049,5000,0.2558,0.7442,0.5116
692357,ball,ball_continuous_radius_alpha=0.5,100,square,shared_area,0.00043439261432672726,5000,0.0126,0.9874,0.0252
692357,ball,ball_continuous_radius_alpha=0.5,100,square,distance,2.097173022280288,5000,0.2338,0.7662,0.4676
692357,ball,ball_continuous_radius_alpha=0.5,100,first_mark,intersection,87.78404471045003,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=0.5,100,first_mark,shared_area,0.394668436170033,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=0.5,100,first_mark,distance,1523.9593966647788,5000,0.4676,0.5324,0.9352
692357,ball,ball_continuous_radius_alpha=0.75,100,product,intersection,6.846211649331977,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=0.75,100,product,shared_area,0.03195640602840353,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=0.75,100,product,distance,114.99773570618896,5000,0.3382,0.6617999999999999,0.6764
692357,ball,ball_continuous_radius_alpha=0.75,100,square,intersection,0.15722360357953918,5000,0.572,0.42800000000000005,0.8560000000000001
692357,ball,ball_continuous_radius_alpha=0.75,100,square,shared_area,0.0006155870051756864,5000,0.0838,0.9162,0.1676
692357,ball,ball_continuous_radius_alpha=0.75,100,square,distance,2.7061824341325083,5000,0.1302,0.8698,0.2604
692357,ball,ball_continuous_radius_alpha=0.75,100,first_mark,intersection,89.20871912521743,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=0.75,100,first_mark,shared_area,0.40368259545991375,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=0.75,100,first_mark,distance,1536.2242180873886,5000,0.3302,0.6698,0.6604
692357,ball,ball_continuous_radius_alpha=1,100,product,intersection,6.909097852577036,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=1,100,product,shared_area,0.033124773129053965,5000,1.0,0.0,0.0
692357,ball,ball_continuous_radius_alpha=1,100,product,distance,114.46700390980067,5000,0.3402,0.6597999999999999,0.6804
692357,ball,ball_continuous_radius_alpha=1,100,square,intersection,0.2739145913817303,5000,0.661,0.33899999999999997,0.6779999999999999
692357,ball,ball_continuous_radius_alpha=1,100,square,shared_area,0.0010166937520653043,5000,0.0286,0.9714,0.0572
692357,ball,ball_continuous_radius_alpha=1,100,square,distance,4.659628785832934,5000,0.1172,0.8828,0.2344
692357,ball,ball_continuous_radius_alpha=1,100,first_mark,intersection,89.61646507037409,5000,1.0,0.0,0.0
