Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
387,ball,bivariate_radius_alpha=0,product,intersection,120.0,5000,0.1594,0.8406,0.3188
387,ball,bivariate_radius_alpha=0,product,shared_area,1.0942036877835333,5000,0.2122,0.7878000000000001,0.4244
387,ball,bivariate_radius_alpha=0,product,distance,1001.5637025348344,5000,0.9974,0.0026000000000000467,0.0052000000000000934
387,ball,bivariate_radius_alpha=0,square,intersection,119.0,5000,0.0326,0.9674,0.0652
387,ball,bivariate_radius_alpha=0,square,shared_area,1.1392445120823382,5000,0.0934,0.9066,0.1868
387,ball,bivariate_radius_alpha=0,square,distance,872.9264386513089,5000,0.7418,0.2582,0.5164
387,ball,bivariate_radius_alpha=0,first_mark,intersection,239.0,5000,0.0068,0.9932,0.0136
387,ball,bivariate_radius_alpha=0,first_mark,shared_area,2.2334481998658715,5000,0.04,0.96,0.08
387,ball,bivariate_radius_alpha=0,first_mark,distance,1874.4901411861433,5000,0.9974,0.0026000000000000467,0.0052000000000000934
387,ball,bivariate_radius_alpha=0.25,product,intersection,174.0,5000,0.951,0.049000000000000044,0.09800000000000009
387,ball,bivariate_radius_alpha=0.25,product,shared_area,1.6486493799119468,5000,0.8564,0.14359999999999995,0.2871999999999999
387,ball,bivariate_radius_alpha=0.25,product,distance,921.5312001956452,5000,0.2826,0.7174,0.5652
387,ball,bivariate_radius_alpha=0.25,square,intersection,123.0,5000,0.0776,0.9224,0.1552
387,ball,bivariate_radius_alpha=0.25,square,shared_area,1.2239103308212465,5000,0.281,0.719,0.562
387,ball,bivariate_radius_alpha=0.25,square,distance,876.0001057959003,5000,0.867,0.133,0.266
387,ball,bivariate_radius_alpha=0.25,first_mark,intersection,297.0,5000,0.883,0.11699999999999999,0.23399999999999999
387,ball,bivariate_radius_alpha=0.25,first_mark,shared_area,2.872559710733193,5000,0.8278,0.17220000000000002,0.34440000000000004
387,ball,bivariate_radius_alpha=0.25,first_mark,distance,1797.5313059915457,5000,0.3316,0.6684,0.6632
387,ball,bivariate_radius_alpha=0.5,product,intersection,152.0,5000,0.863,0.137,0.274
387,ball,bivariate_radius_alpha=0.5,product,shared_area,1.5718069521013562,5000,0.9002,0.0998,0.1996
387,ball,bivariate_radius_alpha=0.5,product,distance,794.7423121689608,5000,0.0682,0.9318,0.1364
387,ball,bivariate_radius_alpha=0.5,square,intersection,139.0,5000,0.6752,0.3248,0.6496
387,ball,bivariate_radius_alpha=0.5,square,shared_area,1.3139310468660252,5000,0.5732,0.42679999999999996,0.8535999999999999
387,ball,bivariate_radius_alpha=0.5,square,distance,869.2792037525016,5000,0.6056,0.3944,0.7888
387,ball,bivariate_radius_alpha=0.5,first_mark,intersection,291.0,5000,0.9552,0.04479999999999995,0.0895999999999999
387,ball,bivariate_radius_alpha=0.5,first_mark,shared_area,2.8857379989673815,5000,0.9526,0.0474,0.0948
387,ball,bivariate_radius_alpha=0.5,first_mark,distance,1664.0215159214627,5000,0.0614,0.9386,0.1228
387,ball,bivariate_radius_alpha=0.75,product,intersection,196.0,5000,0.995,0.0050000000000000044,0.010000000000000009
