Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
692312,ball,ball_bivariate_radius_alpha=0,100,product,intersection,504.0,5000,0.4048,0.5952,0.8096
692312,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,2.420154511506649,5000,0.4368,0.5631999999999999,0.8736
692312,ball,ball_bivariate_radius_alpha=0,100,product,distance,7655.753722995453,5000,0.8742,0.12580000000000002,0.25160000000000005
692312,ball,ball_bivariate_radius_alpha=0,100,square,intersection,449.0,5000,0.3322,0.6678,0.6644
692312,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,2.0910613975843195,5000,0.1758,0.8242,0.3516
692312,ball,ball_bivariate_radius_alpha=0,100,square,distance,6542.057653959149,5000,0.0242,0.9758,0.0484
692312,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,953.0,5000,0.3012,0.6988,0.6024
692312,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,4.51121590909097,5000,0.234,0.766,0.468
692312,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,14197.8113769546,5000,0.8524,0.14759999999999995,0.2951999999999999
692312,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,432.0,5000,0.5738,0.4262,0.8524
692312,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,2.1308868142337647,5000,0.6794,0.3206,0.6412
692312,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,6143.799899162767,5000,0.4056,0.5944,0.8112
692312,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,459.0,5000,0.5392,0.4608,0.9216
692312,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,2.2441161191471455,5000,0.7148,0.2852,0.5704
692312,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,6618.808453114883,5000,0.8226,0.1774,0.3548
692312,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,891.0,5000,0.6148,0.3852,0.7704
692312,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,4.375002933380911,5000,0.7908,0.20920000000000005,0.4184000000000001
692312,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,12762.608352277648,5000,0.4516,0.5484,0.9032
692312,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,524.0,5000,0.972,0.028000000000000025,0.05600000000000005
692312,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,2.747585081075253,5000,0.9936,0.006399999999999961,0.012799999999999923
692312,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,6305.176492412007,5000,0.0282,0.9718,0.0564
692312,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,453.0,5000,0.3978,0.6022000000000001,0.7956
692312,ball,ball_bivariate_radius_alpha=0.5,100,square,shared_area,2.128758721680902,5000,0.2626,0.7374,0.5252
692312,ball,ball_bivariate_radius_alpha=0.5,100,square,distance,6597.585656656258,5000,0.4896,0.5104,0.9792
692312,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,intersection,977.0,5000,0.9872,0.012800000000000034,0.025600000000000067
692312,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,shared_area,4.876343802756154,5000,0.9954,0.0046000000000000485,0.009200000000000097
692312,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,distance,12902.762149068263,5000,0.02,0.98,0.04
692312,ball,ball_bivariate_radius_alpha=0.75,100,product,intersection,508.0,5000,0.5586,0.4414,0.8828
692312,ball,ball_bivariate_radius_alpha=0.75,100,product,shared_area,2.8308412344025355,5000,0.979,0.02100000000000002,0.04200000000000004
692312,ball,ball_bivariate_radius_alpha=0.75,100,product,distance,7319.976086158015,5000,0.5582,0.44179999999999997,0.8835999999999999
