Seed,Grain Type,Model,Intensity,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
2191,ball,ball_bivariate_radius_alpha=0,100,product,intersection,346.0,5000,0.547,0.45299999999999996,0.9059999999999999
2191,ball,ball_bivariate_radius_alpha=0,100,product,shared_area,1.544084291251549,5000,0.7528,0.24719999999999998,0.49439999999999995
2191,ball,ball_bivariate_radius_alpha=0,100,product,distance,5980.753397952294,5000,0.6496,0.35040000000000004,0.7008000000000001
2191,ball,ball_bivariate_radius_alpha=0,100,square,intersection,342.0,5000,0.8398,0.1602,0.3204
2191,ball,ball_bivariate_radius_alpha=0,100,square,shared_area,1.4199405800590892,5000,0.6464,0.3536,0.7072
2191,ball,ball_bivariate_radius_alpha=0,100,square,distance,5685.947208631655,5000,0.772,0.22799999999999998,0.45599999999999996
2191,ball,ball_bivariate_radius_alpha=0,100,first_mark,intersection,688.0,5000,0.7792,0.2208,0.4416
2191,ball,ball_bivariate_radius_alpha=0,100,first_mark,shared_area,2.964024871310638,5000,0.858,0.14200000000000002,0.28400000000000003
2191,ball,ball_bivariate_radius_alpha=0,100,first_mark,distance,11666.700606583949,5000,0.6758,0.32420000000000004,0.6484000000000001
2191,ball,ball_bivariate_radius_alpha=0.25,100,product,intersection,318.0,5000,0.9694,0.03059999999999996,0.06119999999999992
2191,ball,ball_bivariate_radius_alpha=0.25,100,product,shared_area,1.5757408410074993,5000,0.9984,0.0016000000000000458,0.0032000000000000917
2191,ball,ball_bivariate_radius_alpha=0.25,100,product,distance,4364.709064120716,5000,0.0222,0.9778,0.0444
2191,ball,ball_bivariate_radius_alpha=0.25,100,square,intersection,318.0,5000,0.2122,0.7878000000000001,0.4244
2191,ball,ball_bivariate_radius_alpha=0.25,100,square,shared_area,1.2909821406285231,5000,0.127,0.873,0.254
2191,ball,ball_bivariate_radius_alpha=0.25,100,square,distance,5607.246624404766,5000,0.0766,0.9234,0.1532
2191,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,intersection,636.0,5000,0.9608,0.03920000000000001,0.07840000000000003
2191,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,shared_area,2.8667229816360225,5000,0.997,0.0030000000000000027,0.006000000000000005
2191,ball,ball_bivariate_radius_alpha=0.25,100,first_mark,distance,9971.955688525484,5000,0.0196,0.9804,0.0392
2191,ball,ball_bivariate_radius_alpha=0.5,100,product,intersection,424.0,5000,0.9992,0.0008000000000000229,0.0016000000000000458
2191,ball,ball_bivariate_radius_alpha=0.5,100,product,shared_area,1.8566170851164625,5000,0.9964,0.0036000000000000476,0.007200000000000095
2191,ball,ball_bivariate_radius_alpha=0.5,100,product,distance,5749.048951241331,5000,0.1956,0.8044,0.3912
2191,ball,ball_bivariate_radius_alpha=0.5,100,square,intersection,312.0,5000,0.088,0.912,0.176
2191,ball,ball_bivariate_radius_alpha=0.5,100,square,shared_area,1.2863746873053048,5000,0.0946,0.9054,0.1892
2191,ball,ball_bivariate_radius_alpha=0.5,100,square,distance,5671.471223195172,5000,0.5346,0.46540000000000004,0.9308000000000001
2191,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,intersection,736.0,5000,0.9996,0.00039999999999995595,0.0007999999999999119
2191,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,shared_area,3.1429917724217677,5000,0.9952,0.0048000000000000265,0.009600000000000053
2191,ball,ball_bivariate_radius_alpha=0.5,100,first_mark,distance,11420.520174436504,5000,0.1826,0.8174,0.3652
2191,ball,ball_bivariate_radius_alpha=0.75,100,product,intersection,330.0,5000,0.9822,0.017800000000000038,0.035600000000000076
2191,ball,ball_bivariate_radius_alpha=0.75,100,product,shared_area,1.6972780544194515,5000,0.9996,0.00039999999999995595,0.0007999999999999119
2191,ball,ball_bivariate_radius_alpha=0.75,100,product,distance,4642.056457635843,5000,0.1628,0.8371999999999999,0.3256
2191,ball,ball_bivariate_radius_alpha=0.75,100,square,intersection,348.0,5000,0.9556,0.044399999999999995,0.08879999999999999
2191,ball,ball_bivariate_radius_alpha=0.75,100,square,shared_area,1.407264717674082,5000,0.609,0.391,0.782
2191,ball,ball_bivariate_radius_alpha=0.75,100,square,distance,5617.582318214442,5000,0.0712,0.9288,0.1424
2191,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,intersection,678.0,5000,0.9998,0.00019999999999997797,0.00039999999999995595
2191,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,shared_area,3.104542772093534,5000,1.0,0.0,0.0
2191,ball,ball_bivariate_radius_alpha=0.75,100,first_mark,distance,10259.638775850286,5000,0.14,0.86,0.28
2191,ball,ball_bivariate_radius_alpha=1,100,product,intersection,368.0,5000,0.9938,0.006199999999999983,0.012399999999999967
2191,ball,ball_bivariate_radius_alpha=1,100,product,shared_area,1.8992677052212776,5000,1.0,0.0,0.0
2191,ball,ball_bivariate_radius_alpha=1,100,product,distance,4888.695853223635,5000,0.0274,0.9726,0.0548
2191,ball,ball_bivariate_radius_alpha=1,100,square,intersection,320.0,5000,0.22,0.78,0.44
2191,ball,ball_bivariate_radius_alpha=1,100,square,shared_area,1.3284394655550935,5000,0.209,0.791,0.418
2191,ball,ball_bivariate_radius_alpha=1,100,square,distance,5655.942209215786,5000,0.2218,0.7782,0.4436
2191,ball,ball_bivariate_radius_alpha=1,100,first_mark,intersection,688.0,5000,0.9962,0.0038000000000000256,0.007600000000000051
2191,ball,ball_bivariate_radius_alpha=1,100,first_mark,shared_area,3.2277071707763714,5000,1.0,0.0,0.0
2191,ball,ball_bivariate_radius_alpha=1,100,first_mark,distance,10544.63806243942,5000,0.0254,0.9746,0.0508
2191,ball,ball_continuous_radius_alpha=0,100,product,intersection,7.258881141180185,5000,0.7066,0.2934,0.5868
2191,ball,ball_continuous_radius_alpha=0,100,product,shared_area,0.030594635908363907,5000,0.6076,0.39239999999999997,0.7847999999999999
2191,ball,ball_continuous_radius_alpha=0,100,product,distance,124.27066923603601,5000,0.3882,0.6118,0.7764
2191,ball,ball_continuous_radius_alpha=0,100,square,intersection,0.2731767721895489,5000,0.4138,0.5862,0.8276
2191,ball,ball_continuous_radius_alpha=0,100,square,shared_area,0.0011708973460897117,5000,0.5408,0.45920000000000005,0.9184000000000001
2191,ball,ball_continuous_radius_alpha=0,100,square,distance,4.928437140017642,5000,0.9864,0.013599999999999945,0.02719999999999989
2191,ball,ball_continuous_radius_alpha=0,100,first_mark,intersection,97.56163178902891,5000,0.7272,0.27280000000000004,0.5456000000000001
2191,ball,ball_continuous_radius_alpha=0,100,first_mark,shared_area,0.41177243927428164,5000,0.6438,0.35619999999999996,0.7123999999999999
2191,ball,ball_continuous_radius_alpha=0,100,first_mark,distance,1676.2672664451652,5000,0.4016,0.5984,0.8032
2191,ball,ball_continuous_radius_alpha=0.25,100,product,intersection,7.334594443461139,5000,0.9898,0.010199999999999987,0.020399999999999974
2191,ball,ball_continuous_radius_alpha=0.25,100,product,shared_area,0.03144457564205461,5000,0.997,0.0030000000000000027,0.006000000000000005
