Seed,Grain Type,Model,f-Mark Type,Weight Type,Value,Permutation Test Count,Left p-value,Right p-value,Both Sided p-value
223,ball,bivariate_radius_alpha=0,product,intersection,168.0,5000,0.058,0.942,0.116
223,ball,bivariate_radius_alpha=0,product,shared_area,1.2241062574871164,5000,0.0428,0.9572,0.0856
223,ball,bivariate_radius_alpha=0,product,distance,1382.7413129645997,5000,0.7778,0.22219999999999995,0.4443999999999999
223,ball,bivariate_radius_alpha=0,square,intersection,158.0,5000,0.8626,0.13739999999999997,0.27479999999999993
223,ball,bivariate_radius_alpha=0,square,shared_area,1.3535463102217067,5000,0.9024,0.09760000000000002,0.19520000000000004
223,ball,bivariate_radius_alpha=0,square,distance,1001.7825155000482,5000,0.2694,0.7306,0.5388
223,ball,bivariate_radius_alpha=0,first_mark,intersection,326.0,5000,0.1066,0.8934,0.2132
223,ball,bivariate_radius_alpha=0,first_mark,shared_area,2.5776525677088236,5000,0.0834,0.9166,0.1668
223,ball,bivariate_radius_alpha=0,first_mark,distance,2384.523828464648,5000,0.7716,0.22840000000000005,0.4568000000000001
223,ball,bivariate_radius_alpha=0.25,product,intersection,188.0,5000,0.62,0.38,0.76
223,ball,bivariate_radius_alpha=0.25,product,shared_area,1.822460863954951,5000,0.9016,0.09840000000000004,0.19680000000000009
223,ball,bivariate_radius_alpha=0.25,product,distance,1277.3044681846534,5000,0.7478,0.2522,0.5044
223,ball,bivariate_radius_alpha=0.25,square,intersection,159.0,5000,0.8602,0.13980000000000004,0.27960000000000007
223,ball,bivariate_radius_alpha=0.25,square,shared_area,1.1792480423537839,5000,0.2584,0.7416,0.5168
223,ball,bivariate_radius_alpha=0.25,square,distance,1015.4138320936804,5000,0.3368,0.6632,0.6736
223,ball,bivariate_radius_alpha=0.25,first_mark,intersection,347.0,5000,0.8306,0.1694,0.3388
223,ball,bivariate_radius_alpha=0.25,first_mark,shared_area,3.001708906308735,5000,0.9024,0.09760000000000002,0.19520000000000004
223,ball,bivariate_radius_alpha=0.25,first_mark,distance,2292.7183002783336,5000,0.7442,0.2558,0.5116
223,ball,bivariate_radius_alpha=0.5,product,intersection,264.0,5000,0.9048,0.09519999999999995,0.1903999999999999
223,ball,bivariate_radius_alpha=0.5,product,shared_area,2.3279179255230584,5000,0.919,0.08099999999999996,0.16199999999999992
223,ball,bivariate_radius_alpha=0.5,product,distance,1550.9160841965627,5000,0.2198,0.7802,0.4396
223,ball,bivariate_radius_alpha=0.5,square,intersection,137.0,5000,0.254,0.746,0.508
223,ball,bivariate_radius_alpha=0.5,square,shared_area,1.1572857110066874,5000,0.4112,0.5888,0.8224
223,ball,bivariate_radius_alpha=0.5,square,distance,971.5937862337648,5000,0.6908,0.30920000000000003,0.6184000000000001
223,ball,bivariate_radius_alpha=0.5,first_mark,intersection,401.0,5000,0.9386,0.06140000000000001,0.12280000000000002
223,ball,bivariate_radius_alpha=0.5,first_mark,shared_area,3.485203636529746,5000,0.9714,0.02859999999999996,0.05719999999999992
